Format Version,1.23,Take Name,Take 2019-12-11 12.48.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-11 12.48.57.345 下午,Total Frames in Take,1833,Total Exported Frames,1833,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
240,2.000000,-0.003342,0.005493,-0.001276,-0.999979,0.029153,0.091004,0.017158,0.000191,0.040109,0.090981,0.074572,0.937470,0.081938,0.092163,-0.010644,0.941122,-0.034588,0.089868,-0.012452,0.973742,0.040230,0.090984,0.074352,0.081927,0.092161,-0.010409,-0.034692,0.089866,-0.012465,0.437933,0.089455,-0.359039,,,,,,,,,,,,,,,,0.161873,0.088511,0.098614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-0.003724,0.005545,-0.001583,-0.999976,0.029147,0.091031,0.017164,0.000200,0.040097,0.090971,0.074578,0.937470,0.081934,0.092243,-0.010632,0.941122,-0.034590,0.089878,-0.012455,0.973742,0.040230,0.090975,0.074342,0.081905,0.092242,-0.010379,-0.034689,0.089876,-0.012470,0.437930,0.089445,-0.359039,,,,,,,,,,,,,,,,0.165710,0.087483,0.096250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-0.003730,0.005539,-0.001656,-0.999976,0.029154,0.091038,0.017159,0.000198,0.040104,0.090980,0.074573,0.932413,0.081940,0.092259,-0.010638,0.936214,-0.034583,0.089876,-0.012459,0.975014,0.040233,0.090983,0.074343,0.081923,0.092257,-0.010390,-0.034688,0.089874,-0.012474,,,,,,,,,,,,,,,,,,,0.164654,0.085940,0.096580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,-0.003328,0.005482,-0.001350,-0.999979,0.029146,0.090995,0.017153,0.000200,0.040104,0.090976,0.074566,0.934299,0.081930,0.092161,-0.010651,0.938004,-0.034595,0.089849,-0.012456,0.973525,0.040230,0.090979,0.074343,0.081927,0.092160,-0.010407,-0.034714,0.089847,-0.012473,0.437936,0.089446,-0.359032,,,,,,,,,,,,,,,,0.164666,0.085970,0.096582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-0.003411,0.005486,-0.001318,-0.999978,0.029161,0.091013,0.017155,0.000187,0.040118,0.090983,0.074568,0.936007,0.081946,0.092180,-0.010648,0.939068,-0.034580,0.089875,-0.012455,0.970056,0.040232,0.090986,0.074356,0.081942,0.092179,-0.010422,-0.034685,0.089873,-0.012465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,-0.003867,0.005607,-0.001795,-0.999975,0.029165,0.091053,0.017165,0.000207,0.040108,0.090982,0.074581,0.939858,0.081955,0.092296,-0.010624,0.943537,-0.034568,0.089881,-0.012461,0.973585,0.040230,0.090985,0.074346,0.081954,0.092294,-0.010376,-0.034683,0.089879,-0.012471,0.437937,0.089436,-0.359027,,,,,,,,,,,,,,,,0.164663,0.085965,0.096575,0.147152,0.062192,0.089046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,-0.003311,0.005509,-0.001384,-0.999978,0.029141,0.090996,0.017155,0.000197,0.040096,0.090979,0.074569,0.933793,0.081927,0.092164,-0.010645,0.937987,-0.034598,0.089844,-0.012457,0.971102,0.040222,0.090982,0.074354,0.081924,0.092163,-0.010408,-0.034716,0.089842,-0.012476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-0.003518,0.005516,-0.001757,-0.999977,0.029139,0.091020,0.017169,0.000200,0.040092,0.090988,0.074583,0.937701,0.081924,0.092239,-0.010630,0.940534,-0.034599,0.089833,-0.012445,0.970242,0.040230,0.090992,0.074359,0.081903,0.092238,-0.010379,-0.034710,0.089831,-0.012468,0.437930,0.089454,-0.359052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.003709,0.005536,-0.001685,-0.999976,0.029148,0.091034,0.017162,0.000194,0.040099,0.090979,0.074576,0.936069,0.081935,0.092257,-0.010634,0.939162,-0.034589,0.089868,-0.012455,0.972134,0.040228,0.090982,0.074355,0.081922,0.092255,-0.010391,-0.034699,0.089865,-0.012472,0.437932,0.089434,-0.359047,,,,,,,,,,,,,,,,0.164664,0.085967,0.096574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.004218,0.005288,-0.001474,-0.999976,0.029174,0.090944,0.017143,0.000219,0.040154,0.090825,0.074552,0.932693,0.081947,0.092173,-0.010679,0.935305,-0.034579,0.089834,-0.012443,0.966746,0.040294,0.090830,0.074322,0.081943,0.092171,-0.010420,-0.034709,0.089831,-0.012468,,,,,,,,,,,,,,,,,,,0.164658,0.085948,0.096581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.004560,0.005321,-0.001800,-0.999974,0.029167,0.090978,0.017152,0.000231,0.040143,0.090828,0.074561,0.929122,0.081941,0.092261,-0.010665,0.931228,-0.034583,0.089846,-0.012439,0.965717,0.040304,0.090833,0.074328,0.081920,0.092258,-0.010391,-0.034715,0.089844,-0.012476,0.437929,0.089445,-0.359017,,,,,,,,,,,,,,,,0.165702,0.087552,0.096326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.003600,0.005524,-0.001779,-0.999977,0.029138,0.091021,0.017165,0.000203,0.040090,0.090980,0.074579,0.932206,0.081923,0.092247,-0.010633,0.935363,-0.034600,0.089836,-0.012450,0.971324,0.040227,0.090984,0.074345,0.081906,0.092245,-0.010375,-0.034713,0.089833,-0.012469,,,,,,,,,,,,,,,,,,,0.165708,0.087551,0.096217,,,,0.151336,0.102314,0.091672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.003686,0.005542,-0.001799,-0.999976,0.029145,0.091028,0.017158,0.000200,0.040096,0.090978,0.074572,0.934612,0.081932,0.092261,-0.010638,0.937701,-0.034591,0.089846,-0.012460,0.970914,0.040227,0.090982,0.074346,0.081921,0.092260,-0.010389,-0.034706,0.089843,-0.012478,0.437937,0.089446,-0.359047,,,,,,,,,,,,,,,,0.159676,0.079082,0.098109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.003375,0.005516,-0.001265,-0.999978,0.029160,0.091014,0.017154,0.000187,0.040113,0.090987,0.074567,0.940151,0.081946,0.092173,-0.010646,0.943248,-0.034580,0.089881,-0.012460,0.971786,0.040230,0.090990,0.074358,0.081946,0.092172,-0.010419,-0.034692,0.089879,-0.012474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.003713,0.005580,-0.001953,-0.999976,0.029152,0.091028,0.017172,0.000215,0.040098,0.090978,0.074587,0.930875,0.081940,0.092279,-0.010620,0.934912,-0.034582,0.089827,-0.012451,0.969597,0.040228,0.090982,0.074343,0.081937,0.092278,-0.010360,-0.034703,0.089825,-0.012463,0.437930,0.089451,-0.359035,,,,,,,,,,,,,,,,0.164636,0.086021,0.096659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.003615,0.005504,-0.001838,-0.999977,0.029145,0.091026,0.017169,0.000200,0.040099,0.090985,0.074582,0.934917,0.081929,0.092260,-0.010631,0.938118,-0.034594,0.089835,-0.012444,0.970567,0.040228,0.090989,0.074356,0.081923,0.092258,-0.010384,-0.034711,0.089832,-0.012461,0.437932,0.089427,-0.359035,,,,,,,,,,,,,,,,0.161882,0.088493,0.098608,0.145922,0.059878,0.087875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.003636,0.005505,-0.001791,-0.999977,0.029148,0.091024,0.017164,0.000199,0.040102,0.090979,0.074577,0.934917,0.081932,0.092253,-0.010636,0.938118,-0.034591,0.089839,-0.012449,0.970567,0.040228,0.090983,0.074354,0.081929,0.092252,-0.010393,-0.034709,0.089837,-0.012466,,,,,,,,,,,,,,,,,,,0.164657,0.085968,0.096572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.003317,0.005471,-0.001343,-0.999979,0.029143,0.090997,0.017154,0.000197,0.040101,0.090978,0.074567,0.935996,0.081926,0.092161,-0.010650,0.939125,-0.034599,0.089851,-0.012454,0.970267,0.040226,0.090982,0.074347,0.081925,0.092160,-0.010410,-0.034717,0.089848,-0.012469,0.437921,0.089449,-0.359033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.004635,0.005373,-0.001644,-0.999974,0.029173,0.090992,0.017154,0.000213,0.040143,0.090829,0.074564,0.936875,0.081950,0.092262,-0.010658,0.939971,-0.034574,0.089884,-0.012444,0.970338,0.040295,0.090834,0.074329,0.081920,0.092259,-0.010389,-0.034689,0.089882,-0.012473,0.437925,0.089452,-0.359050,,,,,,,,,,,,,,,,0.165721,0.087478,0.096242,,,,0.151352,0.102280,0.091680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.003317,0.005505,-0.001399,-0.999978,0.029149,0.091005,0.017152,0.000200,0.040104,0.090988,0.074565,0.929875,0.081934,0.092175,-0.010649,0.932373,-0.034591,0.089852,-0.012460,0.970407,0.040224,0.090991,0.074353,0.081944,0.092174,-0.010416,-0.034716,0.089849,-0.012476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.003715,0.005532,-0.001782,-0.999976,0.029145,0.091025,0.017160,0.000204,0.040096,0.090971,0.074574,0.938897,0.081931,0.092258,-0.010637,0.941650,-0.034593,0.089846,-0.012457,0.968550,0.040227,0.090975,0.074347,0.081925,0.092257,-0.010388,-0.034712,0.089844,-0.012475,0.437943,0.089442,-0.359045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.003296,0.005472,-0.001402,-0.999979,0.029149,0.091000,0.017152,0.000194,0.040107,0.090985,0.074565,0.934650,0.081932,0.092169,-0.010652,0.937700,-0.034593,0.089845,-0.012456,0.969728,0.040225,0.090988,0.074356,0.081940,0.092168,-0.010424,-0.034713,0.089843,-0.012471,0.437925,0.089440,-0.359040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.003311,0.005465,-0.001389,-0.999979,0.029152,0.091002,0.017153,0.000197,0.040112,0.090986,0.074566,0.940076,0.081935,0.092171,-0.010652,0.942913,-0.034590,0.089850,-0.012454,0.969723,0.040233,0.090989,0.074356,0.081942,0.092170,-0.010421,-0.034712,0.089848,-0.012471,0.437943,0.089465,-0.359032,,,,,,,,,,,,,,,,0.164656,0.085959,0.096573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.003690,0.005552,-0.001622,-0.999976,0.029149,0.091035,0.017163,0.000200,0.040098,0.090980,0.074577,0.932294,0.081936,0.092250,-0.010632,0.935687,-0.034588,0.089875,-0.012456,0.973706,0.040234,0.090984,0.074343,0.081910,0.092248,-0.010376,-0.034691,0.089873,-0.012474,0.437936,0.089453,-0.359041,,,,,,,,,,,,,,,,0.164637,0.085947,0.096491,0.145933,0.059899,0.087887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.004587,0.005351,-0.001635,-0.999974,0.029169,0.090983,0.017155,0.000217,0.040141,0.090825,0.074564,0.927278,0.081945,0.092249,-0.010660,0.929846,-0.034580,0.089874,-0.012441,0.970711,0.040298,0.090830,0.074320,0.081908,0.092247,-0.010381,-0.034694,0.089871,-0.012470,,,,,,,,,,,,,,,,,,,0.164652,0.085957,0.096582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.003676,0.005569,-0.001588,-0.999976,0.029147,0.091034,0.017168,0.000193,0.040094,0.090980,0.074583,0.934352,0.081935,0.092244,-0.010626,0.937233,-0.034589,0.089877,-0.012454,0.973868,0.040230,0.090983,0.074358,0.081908,0.092242,-0.010376,-0.034691,0.089875,-0.012474,0.437922,0.089432,-0.359034,,,,,,,,,,,,,,,,0.164222,0.085197,0.097257,0.147199,0.062252,0.089051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.003707,0.005534,-0.001694,-0.999976,0.029152,0.091034,0.017167,0.000192,0.040103,0.090979,0.074581,0.935717,0.081938,0.092258,-0.010630,0.939008,-0.034586,0.089866,-0.012450,0.973957,0.040231,0.090983,0.074358,0.081917,0.092256,-0.010387,-0.034689,0.089864,-0.012467,,,,,,,,,,,,,,,,,,,0.164667,0.085966,0.096585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.003399,0.005473,-0.001367,-0.999978,0.029159,0.090998,0.017148,0.000190,0.040117,0.090971,0.074561,0.939357,0.081943,0.092169,-0.010656,0.943387,-0.034583,0.089854,-0.012460,0.973748,0.040229,0.090974,0.074345,0.081940,0.092168,-0.010430,-0.034687,0.089852,-0.012469,0.437990,0.088494,-0.358156,,,,,,,,,,,,,,,,0.161915,0.088456,0.098612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.003663,0.005484,-0.001807,-0.999977,0.029146,0.091021,0.017160,0.000201,0.040103,0.090973,0.074573,0.934343,0.081929,0.092253,-0.010642,0.937536,-0.034595,0.089836,-0.012451,0.970734,0.040233,0.090977,0.074345,0.081920,0.092252,-0.010393,-0.034710,0.089833,-0.012468,0.437937,0.089464,-0.359051,,,,,,,,,,,,,,,,0.165721,0.087487,0.096255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.003669,0.005536,-0.001632,-0.999977,0.029145,0.091029,0.017162,0.000198,0.040097,0.090977,0.074576,0.932645,0.081932,0.092244,-0.010635,0.936299,-0.034592,0.089867,-0.012455,0.975583,0.040230,0.090981,0.074342,0.081900,0.092242,-0.010382,-0.034688,0.089865,-0.012471,,,,,,,,,,,,,,,,,,,0.164661,0.085963,0.096584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.003705,0.005561,-0.001678,-0.999976,0.029152,0.091045,0.017167,0.000190,0.040100,0.090990,0.074582,0.937469,0.081940,0.092267,-0.010627,0.940392,-0.034584,0.089879,-0.012453,0.972842,0.040228,0.090994,0.074367,0.081925,0.092265,-0.010389,-0.034691,0.089877,-0.012472,0.437930,0.089450,-0.359032,,,,,,,,,,,,,,,,0.165379,0.086759,0.096937,0.147206,0.062284,0.089050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.003635,0.005543,-0.001852,-0.999976,0.029147,0.091023,0.017164,0.000195,0.040097,0.090980,0.074578,0.937469,0.081934,0.092259,-0.010632,0.940392,-0.034589,0.089830,-0.012454,0.972842,0.040222,0.090983,0.074356,0.081925,0.092258,-0.010391,-0.034700,0.089828,-0.012469,,,,,,,,,,,,,,,,,,,0.159517,0.078886,0.097975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.003635,0.005549,-0.001633,-0.999977,0.029149,0.091032,0.017169,0.000194,0.040099,0.090983,0.074583,0.936226,0.081936,0.092244,-0.010626,0.939578,-0.034588,0.089867,-0.012450,0.971952,0.040228,0.090987,0.074357,0.081911,0.092243,-0.010381,-0.034686,0.089865,-0.012465,0.437934,0.089418,-0.359044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.003254,0.005479,-0.001363,-0.999979,0.029144,0.090992,0.017155,0.000200,0.040102,0.090982,0.074568,0.934685,0.081928,0.092155,-0.010649,0.938225,-0.034597,0.089840,-0.012454,0.974991,0.040230,0.090985,0.074360,0.081928,0.092154,-0.010414,-0.034719,0.089838,-0.012475,0.437938,0.089445,-0.359029,,,,,,,,,,,,,,,,0.165733,0.087482,0.096243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.003288,0.005478,-0.001464,-0.999979,0.029156,0.091000,0.017153,0.000194,0.040114,0.090988,0.074566,0.938893,0.081940,0.092176,-0.010651,0.941381,-0.034585,0.089837,-0.012456,0.969066,0.040233,0.090991,0.074355,0.081944,0.092175,-0.010421,-0.034704,0.089834,-0.012472,,,,,,,,,,,,,,,,,,,0.165696,0.087545,0.096326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.004613,0.005351,-0.001656,-0.999974,0.029173,0.090985,0.017151,0.000212,0.040146,0.090826,0.074560,0.939444,0.081949,0.092256,-0.010664,0.942330,-0.034575,0.089875,-0.012445,0.970109,0.040296,0.090830,0.074324,0.081921,0.092253,-0.010396,-0.034690,0.089873,-0.012472,0.437937,0.089439,-0.359050,,,,,,,,,,,,,,,,0.162110,0.089764,0.098263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.003655,0.005541,-0.001736,-0.999976,0.029154,0.091040,0.017169,0.000190,0.040104,0.090991,0.074583,0.930131,0.081940,0.092264,-0.010627,0.932747,-0.034583,0.089863,-0.012448,0.970427,0.040232,0.090995,0.074370,0.081925,0.092263,-0.010390,-0.034690,0.089861,-0.012468,,,,,,,,,,,,,,,,,,,0.165701,0.087550,0.096316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.003789,0.005569,-0.001965,-0.999975,0.029155,0.091036,0.017166,0.000211,0.040102,0.090977,0.074581,0.937761,0.081942,0.092292,-0.010627,0.940644,-0.034580,0.089838,-0.012456,0.972841,0.040228,0.090981,0.074345,0.081950,0.092291,-0.010374,-0.034707,0.089835,-0.012468,0.437975,0.088501,-0.358175,,,,,,,,,,,,,,,,0.165731,0.087503,0.096239,,,,0.151342,0.102285,0.091662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.003480,0.005505,-0.001304,-0.999978,0.029160,0.091013,0.017148,0.000195,0.040115,0.090975,0.074561,0.937964,0.081946,0.092182,-0.010653,0.941862,-0.034580,0.089882,-0.012465,0.972146,0.040230,0.090978,0.074341,0.081947,0.092181,-0.010420,-0.034691,0.089879,-0.012474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,-0.003632,0.005516,-0.001815,-0.999977,0.029148,0.091021,0.017159,0.000200,0.040101,0.090977,0.074573,0.934414,0.081933,0.092253,-0.010640,0.937675,-0.034590,0.089833,-0.012456,0.970944,0.040231,0.090981,0.074344,0.081924,0.092252,-0.010391,-0.034705,0.089831,-0.012472,0.437975,0.088503,-0.358171,,,,,,,,,,,,,,,,0.164662,0.085949,0.096583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,-0.003677,0.005520,-0.001749,-0.999977,0.029144,0.091025,0.017157,0.000202,0.040097,0.090975,0.074571,0.934231,0.081929,0.092253,-0.010641,0.937388,-0.034594,0.089849,-0.012458,0.970326,0.040227,0.090979,0.074343,0.081922,0.092251,-0.010391,-0.034712,0.089846,-0.012475,,,,,,,,,,,,,,,,,,,0.164662,0.085967,0.096580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.003673,0.005551,-0.001685,-0.999976,0.029152,0.091036,0.017163,0.000192,0.040102,0.090985,0.074577,0.936399,0.081940,0.092257,-0.010632,0.939906,-0.034584,0.089868,-0.012456,0.973871,0.040227,0.090989,0.074356,0.081923,0.092255,-0.010392,-0.034688,0.089865,-0.012471,0.437939,0.089446,-0.359046,,,,,,,,,,,,,,,,0.164619,0.086002,0.096563,,,,,,,0.145951,0.059916,0.087897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
