Format Version,1.23,Take Name,Take 2019-12-12 12.36.13 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-12 12.36.47.513 下午,Total Frames in Take,889,Total Exported Frames,889,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
84,0.700000,-0.517729,-0.505936,0.444625,-0.527536,0.247474,1.199154,0.148293,0.000028,0.253083,1.142743,0.134054,0.990139,0.251084,1.230363,0.097563,0.990239,0.238255,1.224355,0.213261,0.996527,-0.485638,-0.340900,0.528075,-0.607519,0.265047,0.978333,0.174182,0.000245,0.268033,0.933390,0.156665,0.907630,0.260746,0.936948,0.186712,0.940175,0.279037,1.003989,0.123464,0.940623,0.252373,1.039007,0.229886,0.950518,-0.473121,-0.487494,0.541291,-0.495490,0.240398,0.778745,0.234120,0.000829,0.239487,0.798705,0.154985,0.888623,0.238542,0.736574,0.274272,0.846934,0.243164,0.800957,0.273102,0.751636,0.267863,0.933215,0.156942,0.260853,0.937146,0.186632,0.279110,1.004154,0.123311,0.252356,1.038813,0.229854,0.239503,0.798742,0.155429,0.238504,0.735986,0.274438,0.243190,0.801618,0.272361,0.253083,1.142777,0.134033,0.251086,1.230324,0.097571,0.238253,1.224359,0.213274,0.745233,0.944806,-1.221760,1.281846,0.795895,0.187715
85,0.708333,-0.518046,-0.505076,0.444395,-0.528241,0.247627,1.199002,0.148619,0.000065,0.253247,1.142576,0.134445,0.981097,0.251357,1.230162,0.097868,0.985940,0.238278,1.224266,0.213544,0.993642,-0.486614,-0.339712,0.527907,-0.607551,0.264991,0.978128,0.174761,0.000208,0.267953,0.933180,0.157251,0.933644,0.260591,0.936748,0.187278,0.982622,0.279156,1.003762,0.124081,0.936452,0.252265,1.038821,0.230432,0.977123,-0.472812,-0.486814,0.541873,-0.495818,0.240259,0.778739,0.234952,0.000871,0.239368,0.798547,0.155779,0.878471,0.238375,0.736646,0.275185,0.845174,0.243033,0.801024,0.273892,0.733313,0.267924,0.933112,0.157506,0.260571,0.936731,0.187214,0.279196,1.003940,0.123904,0.252273,1.038730,0.230423,0.239385,0.798589,0.156263,0.238337,0.736056,0.275370,0.243058,0.801700,0.273067,0.253243,1.142652,0.134439,0.251362,1.230107,0.097858,0.238277,1.224247,0.213561,0.745247,0.944831,-1.221780,1.281866,0.795871,0.187684
86,0.716667,-0.518604,-0.504025,0.444041,-0.528996,0.247784,1.198828,0.148983,0.000092,0.253408,1.142388,0.134867,0.973381,0.251671,1.229947,0.098218,0.983064,0.238272,1.224148,0.213863,0.989935,-0.486134,-0.339157,0.527843,-0.608299,0.265038,0.978012,0.175424,0.000223,0.268041,0.933034,0.158000,0.905768,0.260655,0.936653,0.188015,0.954265,0.279223,1.003561,0.124707,0.945650,0.252231,1.038800,0.230973,0.974549,-0.474007,-0.485254,0.542608,-0.495401,0.240036,0.778659,0.235779,0.000913,0.239358,0.798404,0.156588,0.890522,0.237921,0.736607,0.276044,0.826267,0.242828,0.800965,0.274705,0.730541,0.268012,0.932912,0.158355,0.260644,0.936676,0.187833,0.279240,1.003747,0.124595,0.252252,1.038710,0.230930,0.239373,0.798441,0.157024,0.237875,0.735938,0.276225,0.242865,0.801723,0.273941,0.253399,1.142494,0.134875,0.251678,1.229882,0.098202,0.238273,1.224108,0.213872,0.745249,0.944834,-1.221773,1.281845,0.795886,0.187703
87,0.725000,-0.519172,-0.503106,0.443093,-0.530107,0.247927,1.198617,0.149349,0.000104,0.253628,1.142174,0.135277,0.971717,0.251981,1.229717,0.098587,0.979892,0.238171,1.223959,0.214185,0.987154,-0.486622,-0.338133,0.527798,-0.608519,0.265050,0.977871,0.176016,0.000185,0.268041,0.932878,0.158628,0.928122,0.260601,0.936526,0.188626,0.967761,0.279362,1.003372,0.125310,0.954165,0.252198,1.038710,0.231500,0.976048,-0.472940,-0.484984,0.542624,-0.496666,0.239958,0.778718,0.236587,0.000906,0.239264,0.798259,0.157346,0.891320,0.237920,0.736765,0.276959,0.828871,0.242690,0.801130,0.275457,0.736285,0.268024,0.932787,0.158900,0.260584,0.936537,0.188499,0.279374,1.003532,0.125222,0.252220,1.038628,0.231454,0.239281,0.798321,0.157776,0.237878,0.736118,0.277179,0.242720,0.801826,0.274665,0.253619,1.142287,0.135283,0.251991,1.229646,0.098550,0.238170,1.223918,0.214216,0.745234,0.944803,-1.221761,1.281839,0.795885,0.187712
88,0.733333,-0.518990,-0.502547,0.441753,-0.531931,0.248172,1.198471,0.149712,0.000058,0.254073,1.142027,0.135731,0.983588,0.252330,1.229520,0.098926,0.984453,0.238112,1.223867,0.214480,0.989495,-0.487089,-0.336880,0.527907,-0.608745,0.265055,0.977655,0.176667,0.000244,0.268017,0.932639,0.159332,0.903380,0.260520,0.936329,0.189311,0.951128,0.279507,1.003082,0.125964,0.940138,0.252175,1.038570,0.232061,0.977437,-0.472929,-0.484010,0.543230,-0.496964,0.239786,0.778690,0.237429,0.000956,0.239168,0.798078,0.158150,0.885140,0.237671,0.736817,0.277881,0.822103,0.242518,0.801174,0.276257,0.717384,0.267961,0.932514,0.159694,0.260531,0.936285,0.189121,0.279526,1.003304,0.125878,0.252199,1.038512,0.231995,0.239184,0.798133,0.158605,0.237626,0.736143,0.278104,0.242553,0.801925,0.275414,0.254072,1.142087,0.135705,0.252337,1.229460,0.098911,0.238107,1.223866,0.214522,0.745240,0.944803,-1.221768,1.281850,0.795869,0.187694
89,0.741667,-0.519735,-0.501041,0.441180,-0.533098,0.248391,1.198314,0.150078,0.000046,0.254311,1.141849,0.136187,0.986176,0.252775,1.229300,0.099273,0.987945,0.238088,1.223793,0.214775,0.994491,-0.486208,-0.336327,0.527841,-0.609811,0.265193,0.977630,0.177397,0.000240,0.268221,0.932572,0.160183,0.917245,0.260703,0.936332,0.190148,0.926524,0.279639,1.002941,0.126634,0.953301,0.252207,1.038675,0.232622,0.944948,-0.472744,-0.483336,0.542913,-0.498141,0.239607,0.778759,0.238267,0.001079,0.239119,0.798010,0.158953,0.889339,0.237462,0.736954,0.278786,0.791967,0.242239,0.801313,0.277061,0.688482,0.268060,0.932401,0.160416,0.260813,0.936595,0.190079,0.279705,1.003063,0.126509,0.252188,1.038458,0.232590,0.239134,0.798074,0.159391,0.237410,0.736168,0.279055,0.242283,0.802183,0.276171,0.254309,1.141902,0.136171,0.252779,1.229252,0.099268,0.238085,1.223788,0.214796,0.745253,0.944833,-1.221773,1.281851,0.795880,0.187695
90,0.750000,-0.520740,-0.499473,0.440476,-0.534170,0.248651,1.198115,0.150532,0.000092,0.254578,1.141634,0.136707,0.973592,0.253286,1.229060,0.099724,0.979153,0.238089,1.223650,0.215165,0.990359,-0.487277,-0.334785,0.527911,-0.609745,0.265283,0.977435,0.178120,0.000182,0.268254,0.932365,0.160929,0.914040,0.260659,0.936151,0.190871,0.954689,0.279937,1.002695,0.127392,0.951325,0.252283,1.038528,0.233289,0.984118,-0.473196,-0.482550,0.542760,-0.498641,0.239380,0.778671,0.239305,0.001032,0.239053,0.797865,0.159976,0.869926,0.237139,0.736897,0.279851,0.815928,0.241950,0.801252,0.278088,0.678617,0.268219,0.932196,0.161227,0.260662,0.936210,0.190700,0.279956,1.002861,0.127291,0.252294,1.038466,0.233277,0.239065,0.797882,0.160496,0.237089,0.736188,0.280041,0.241996,0.802137,0.277157,0.254572,1.141739,0.136691,0.253294,1.228979,0.099708,0.238087,1.223628,0.215196,0.745231,0.944794,-1.221762,1.281851,0.795897,0.187702
91,0.758333,-0.521444,-0.498212,0.440313,-0.534795,0.248919,1.197945,0.150951,0.000089,0.254811,1.141445,0.137191,0.973592,0.253734,1.228841,0.100130,0.979153,0.238212,1.223549,0.215533,0.990359,-0.487078,-0.333910,0.528139,-0.610187,0.265389,0.977319,0.178796,0.000240,0.268352,0.932218,0.161687,0.914040,0.260731,0.936061,0.191615,0.954689,0.280104,1.002483,0.128038,0.951325,0.252370,1.038515,0.233846,0.984118,-0.472767,-0.482481,0.541034,-0.500985,0.239049,0.778404,0.240491,0.000803,0.238910,0.797512,0.161142,0.869926,0.236858,0.736662,0.281073,0.815928,0.241378,0.801037,0.279259,0.678617,0.268267,0.932046,0.162096,0.260776,0.936104,0.191353,0.280139,1.002650,0.127900,0.252370,1.038469,0.233860,0.238924,0.797561,0.161685,0.236829,0.736220,0.281215,0.241397,0.801515,0.278466,0.254809,1.141538,0.137158,0.253745,1.228754,0.100097,0.238204,1.223541,0.215598,0.745251,0.944833,-1.221771,1.281862,0.795887,0.187684
92,0.766667,-0.521659,-0.497577,0.440448,-0.535064,0.249238,1.197766,0.151391,0.000202,0.255100,1.141251,0.137678,0.975294,0.254128,1.228620,0.100552,0.976616,0.238487,1.223426,0.215943,0.983589,-0.485536,-0.333428,0.528542,-0.611329,0.265637,0.977182,0.179525,0.000196,0.268646,0.932020,0.162584,0.886929,0.261040,0.935966,0.192503,0.932552,0.280285,1.002173,0.128662,0.945322,0.252576,1.038569,0.234352,0.987978,-0.473456,-0.481053,0.539937,-0.502888,0.239016,0.778502,0.241623,0.000728,0.239257,0.797485,0.162244,0.863527,0.236668,0.736823,0.282261,0.883738,0.241124,0.801200,0.280366,0.768582,0.268401,0.931761,0.162770,0.261228,0.936176,0.192437,0.280378,1.002340,0.128554,0.252535,1.038448,0.234344,0.239268,0.797562,0.162643,0.236636,0.736327,0.282461,0.241149,0.801690,0.279668,0.255109,1.141323,0.137577,0.254146,1.228500,0.100480,0.238460,1.223473,0.216117,0.745235,0.944811,-1.221766,1.281843,0.795868,0.187699
93,0.775000,-0.521979,-0.496476,0.440647,-0.535612,0.249496,1.197540,0.151779,0.000144,0.255314,1.140999,0.138156,0.968690,0.254514,1.228317,0.100905,0.964753,0.238659,1.223303,0.216275,0.954425,-0.484666,-0.332988,0.529162,-0.611724,0.265815,0.977037,0.180174,0.000195,0.268804,0.931836,0.163335,0.899401,0.261220,0.935853,0.193251,0.927637,0.280432,1.001907,0.129242,0.945080,0.252806,1.038554,0.234867,0.967984,-0.473919,-0.479199,0.541609,-0.502423,0.239041,0.778477,0.242924,0.000758,0.239391,0.797243,0.163494,0.898209,0.236496,0.736918,0.283673,0.866094,0.241236,0.801270,0.281606,0.786791,0.268648,0.931665,0.163538,0.261341,0.936049,0.193144,0.280487,1.002008,0.129160,0.252784,1.038427,0.234858,0.239402,0.797314,0.163955,0.236463,0.736430,0.283869,0.241263,0.801778,0.280827,0.255320,1.141087,0.138070,0.254525,1.228197,0.100884,0.238642,1.223335,0.216381,0.745209,0.944782,-1.221753,1.281840,0.795892,0.187710
94,0.783333,-0.522336,-0.495881,0.440479,-0.535953,0.249741,1.197325,0.152146,0.000144,0.255551,1.140776,0.138550,0.969252,0.254848,1.228083,0.101269,0.969220,0.238822,1.223115,0.216618,0.972183,-0.484416,-0.331944,0.530293,-0.611509,0.265977,0.976827,0.180843,0.000198,0.268851,0.931585,0.164093,0.923093,0.261283,0.935679,0.194002,0.936559,0.280643,1.001561,0.129860,0.964578,0.253131,1.038482,0.235419,0.967752,-0.473027,-0.477435,0.543236,-0.503186,0.239066,0.778584,0.244364,0.000902,0.239446,0.796945,0.164839,0.883391,0.236454,0.737238,0.285324,0.868221,0.241298,0.801570,0.282929,0.767277,0.268826,0.931441,0.164425,0.261278,0.935701,0.193798,0.280661,1.001718,0.129739,0.253141,1.038442,0.235427,0.239456,0.796982,0.165407,0.236417,0.736713,0.285472,0.241333,0.802175,0.282067,0.255554,1.140871,0.138483,0.254863,1.227970,0.101219,0.238805,1.223130,0.216734,0.745245,0.944837,-1.221774,1.281854,0.795852,0.187684
95,0.791667,-0.522223,-0.495498,0.440325,-0.536543,0.249934,1.197144,0.152473,0.000156,0.255781,1.140585,0.138935,0.970952,0.255084,1.227857,0.101574,0.969042,0.238938,1.222989,0.216910,0.970347,-0.484158,-0.330218,0.532117,-0.611063,0.266103,0.976622,0.181546,0.000201,0.268782,0.931320,0.164927,0.909326,0.261239,0.935533,0.194825,0.948762,0.280860,1.001145,0.130487,0.950179,0.253529,1.038490,0.235944,0.989427,-0.471281,-0.476854,0.541079,-0.507679,0.239021,0.778765,0.245984,0.000839,0.239651,0.796766,0.166378,0.857500,0.236540,0.737586,0.287120,0.863303,0.240871,0.801944,0.284454,0.736508,0.268719,0.931083,0.165250,0.261274,0.935579,0.194595,0.280885,1.001325,0.130390,0.253530,1.038489,0.235962,0.239656,0.796782,0.166928,0.236508,0.737110,0.287202,0.240903,0.802490,0.283725,0.255783,1.140694,0.138871,0.255102,1.227737,0.101507,0.238919,1.222998,0.217039,0.745245,0.944822,-1.221772,1.281849,0.795860,0.187695
96,0.800000,-0.522324,-0.494828,0.440128,-0.537224,0.250121,1.196916,0.152763,0.000156,0.255991,1.140345,0.139292,0.968467,0.255356,1.227579,0.101842,0.965478,0.239015,1.222826,0.217156,0.967189,-0.482912,-0.329415,0.532818,-0.611872,0.266380,0.976561,0.182396,0.000191,0.269053,0.931199,0.165940,0.898651,0.261525,0.935520,0.195827,0.940759,0.281111,1.000899,0.131242,0.948296,0.253829,1.038625,0.236576,0.995469,-0.470624,-0.474628,0.541241,-0.510195,0.239263,0.779099,0.247718,0.000745,0.240176,0.796654,0.168016,0.862492,0.236670,0.738148,0.289075,0.878899,0.240942,0.802495,0.286065,0.772051,0.268934,0.930959,0.166157,0.261601,0.935720,0.195739,0.281170,1.001057,0.131108,0.253811,1.038505,0.236586,0.240183,0.796739,0.168426,0.236638,0.737648,0.289288,0.240972,0.802984,0.285335,0.255992,1.140465,0.139229,0.255374,1.227451,0.101776,0.238996,1.222831,0.217283,0.745247,0.944826,-1.221765,1.281858,0.795863,0.187689
97,0.808333,-0.522020,-0.494082,0.440380,-0.537999,0.250304,1.196704,0.153095,0.000134,0.256185,1.140105,0.139745,0.965991,0.255594,1.227262,0.102117,0.963740,0.239133,1.222746,0.217423,0.967736,-0.482473,-0.327589,0.533538,-0.612570,0.266616,0.976416,0.183264,0.000178,0.269241,0.930990,0.166977,0.913824,0.261674,0.935433,0.196836,0.942346,0.281465,1.000545,0.132044,0.946220,0.254083,1.038697,0.237199,0.969412,-0.468243,-0.473040,0.539520,-0.515655,0.239342,0.779491,0.249676,0.000754,0.240576,0.796445,0.169848,0.895163,0.236851,0.738836,0.291330,0.863993,0.240599,0.803192,0.287851,0.780343,0.269215,0.930826,0.167258,0.261684,0.935527,0.196628,0.281484,1.000643,0.131930,0.254080,1.038665,0.237247,0.240580,0.796528,0.170255,0.236821,0.738324,0.291543,0.240631,0.803696,0.287123,0.256183,1.140236,0.139690,0.255610,1.227132,0.102068,0.239119,1.222742,0.217525,0.745222,0.944796,-1.221768,1.281850,0.795902,0.187707
98,0.816667,-0.521949,-0.493216,0.440440,-0.538813,0.250510,1.196504,0.153389,0.000140,0.256401,1.139880,0.140149,0.972624,0.255887,1.226972,0.102367,0.971293,0.239240,1.222660,0.217653,0.971196,-0.481096,-0.325889,0.533762,-0.614362,0.266948,0.976374,0.184345,0.000241,0.269640,0.930864,0.168306,0.890404,0.262021,0.935459,0.198129,0.904561,0.281856,1.000240,0.133019,0.953069,0.254274,1.038933,0.237924,0.966339,-0.466320,-0.470765,0.537956,-0.521085,0.239492,0.779999,0.251809,0.000768,0.241156,0.796321,0.171857,0.895519,0.237003,0.739663,0.293771,0.858290,0.240316,0.804014,0.289799,0.774929,0.269384,0.930563,0.168498,0.262235,0.935755,0.198016,0.281948,1.000368,0.132917,0.254222,1.038811,0.237949,0.241156,0.796407,0.172266,0.236974,0.739141,0.293989,0.240350,0.804529,0.289061,0.256406,1.139962,0.140076,0.255901,1.226865,0.102327,0.239222,1.222684,0.217765,0.745236,0.944815,-1.221762,1.281872,0.795867,0.187690
99,0.825000,-0.521666,-0.492463,0.440240,-0.539939,0.250744,1.196368,0.153678,0.000139,0.256700,1.139722,0.140559,0.972574,0.256196,1.226740,0.102606,0.971710,0.239335,1.222641,0.217870,0.971858,-0.481483,-0.323279,0.534318,-0.614955,0.267151,0.976248,0.185353,0.000157,0.269770,0.930679,0.169471,0.925084,0.262062,0.935393,0.199253,0.960231,0.282304,0.999906,0.134002,0.955256,0.254468,1.039016,0.238685,0.990562,-0.463808,-0.468180,0.537063,-0.526549,0.239693,0.780514,0.254090,0.000733,0.241727,0.796076,0.173995,0.895369,0.237225,0.740568,0.296425,0.866418,0.240128,0.804899,0.291850,0.782900,0.269748,0.930485,0.169699,0.262061,0.935461,0.199109,0.282327,1.000045,0.133891,0.254468,1.038998,0.238718,0.241724,0.796163,0.174404,0.237200,0.740077,0.296635,0.240161,0.805376,0.291125,0.256706,1.139802,0.140483,0.256209,1.226632,0.102573,0.239317,1.222668,0.217977,0.745235,0.944815,-1.221760,1.281829,0.795895,0.187717
100,0.833333,-0.521277,-0.491541,0.439729,-0.541568,0.250980,1.196246,0.154051,0.000133,0.257052,1.139578,0.141086,0.960842,0.256532,1.226502,0.102921,0.962834,0.239355,1.222659,0.218146,0.977982,-0.480683,-0.321170,0.534344,-0.616661,0.267458,0.976231,0.186556,0.000173,0.270134,0.930585,0.170905,0.918862,0.262341,0.935443,0.200641,0.946209,0.282750,0.999641,0.135133,0.962803,0.254608,1.039255,0.239544,0.991112,-0.461021,-0.465989,0.535234,-0.532765,0.239915,0.781090,0.256538,0.000661,0.242357,0.795923,0.176316,0.900738,0.237521,0.741518,0.299228,0.879998,0.239867,0.805828,0.294070,0.803671,0.270099,0.930403,0.171172,0.262359,0.935498,0.200434,0.282766,0.999761,0.135045,0.254607,1.039257,0.239579,0.242350,0.796006,0.176704,0.237501,0.741077,0.299416,0.239897,0.806245,0.293405,0.257053,1.139717,0.141014,0.256545,1.226355,0.102903,0.239341,1.222664,0.218233,0.745247,0.944847,-1.221765,1.281852,0.795872,0.187695
101,0.841667,-0.520777,-0.489846,0.440135,-0.543254,0.251200,1.196167,0.154419,0.000055,0.257293,1.139443,0.141708,0.983863,0.256894,1.226207,0.103178,0.983832,0.239413,1.222851,0.218373,0.991535,-0.479931,-0.318566,0.534042,-0.618855,0.267838,0.976263,0.187829,0.000150,0.270610,0.930531,0.172447,0.932631,0.262690,0.935550,0.202122,0.948455,0.283324,0.999394,0.136338,0.971881,0.254727,1.039575,0.240408,0.986517,-0.458408,-0.463270,0.534423,-0.538178,0.240221,0.781799,0.259066,0.000760,0.243041,0.795852,0.178716,0.896745,0.237834,0.742637,0.302133,0.859490,0.239788,0.806907,0.296349,0.778233,0.270632,0.930415,0.172688,0.262660,0.935636,0.201937,0.283325,0.999462,0.136249,0.254736,1.039536,0.240445,0.243032,0.795957,0.179116,0.237812,0.742131,0.302375,0.239824,0.807379,0.295599,0.257296,1.139492,0.141665,0.256897,1.226144,0.103190,0.239407,1.222865,0.218403,0.745258,0.944840,-1.221770,1.281841,0.795858,0.187699
102,0.850000,-0.520735,-0.488465,0.439487,-0.545058,0.251440,1.196071,0.154767,0.000095,0.257633,1.139321,0.142221,0.972708,0.257308,1.225988,0.103472,0.972181,0.239380,1.222903,0.218606,0.985289,-0.479189,-0.315817,0.534589,-0.620364,0.268200,0.976239,0.189175,0.000193,0.270962,0.930418,0.174059,0.897991,0.262959,0.935614,0.203682,0.940121,0.283872,0.999060,0.137602,0.950127,0.255008,1.039863,0.241355,0.995454,-0.455627,-0.460150,0.533317,-0.544278,0.240465,0.782500,0.261736,0.000745,0.243751,0.795699,0.181260,0.903815,0.238062,0.743792,0.305211,0.858463,0.239582,0.808008,0.298739,0.787092,0.270931,0.930164,0.174378,0.262967,0.935684,0.203453,0.283884,0.999237,0.137512,0.255016,1.039858,0.241370,0.243739,0.795803,0.181630,0.238042,0.743279,0.305450,0.239618,0.808480,0.298031,0.257640,1.139395,0.142141,0.257311,1.225881,0.103503,0.239370,1.222936,0.218654,0.745233,0.944808,-1.221769,1.281841,0.795867,0.187693
103,0.858333,-0.520197,-0.487287,0.438527,-0.547395,0.251733,1.196007,0.155217,0.000110,0.258113,1.139234,0.142874,0.961194,0.257739,1.225778,0.103854,0.960747,0.239347,1.223009,0.218923,0.987045,-0.478195,-0.313276,0.534462,-0.622525,0.268630,0.976305,0.190584,0.000171,0.271476,0.930397,0.175751,0.920908,0.263363,0.935764,0.205314,0.944631,0.284471,0.998830,0.138933,0.962181,0.255210,1.040230,0.242338,0.983758,-0.453802,-0.456807,0.532790,-0.549113,0.240694,0.783235,0.264524,0.000757,0.244457,0.795687,0.183949,0.893337,0.238170,0.744930,0.308347,0.860758,0.239455,0.809088,0.301276,0.773923,0.271451,0.930199,0.175997,0.263368,0.935905,0.205143,0.284489,0.998944,0.138834,0.255211,1.040171,0.242366,0.244440,0.795769,0.184367,0.238153,0.744412,0.308551,0.239496,0.809604,0.300535,0.258119,1.139358,0.142782,0.257744,1.225628,0.103899,0.239338,1.223034,0.218967,0.745244,0.944829,-1.221771,1.281855,0.795899,0.187698
104,0.866667,-0.519438,-0.486220,0.438051,-0.549442,0.252026,1.195934,0.155720,0.000120,0.258553,1.139131,0.143591,0.966592,0.258128,1.225541,0.104273,0.962843,0.239396,1.223131,0.219295,0.988144,-0.476590,-0.310885,0.534789,-0.624670,0.269072,0.976390,0.192128,0.000205,0.271979,0.930384,0.177615,0.911820,0.263795,0.935947,0.207122,0.923078,0.285018,0.998573,0.140361,0.969442,0.255494,1.040657,0.243415,0.980367,-0.450876,-0.454033,0.532643,-0.553946,0.241097,0.784022,0.267466,0.000719,0.245155,0.795656,0.186783,0.896352,0.238583,0.746162,0.311674,0.869750,0.239552,0.810249,0.303941,0.788139,0.272019,0.930184,0.177903,0.263754,0.936122,0.206872,0.285012,0.998641,0.140260,0.255502,1.040613,0.243479,0.245137,0.795787,0.187176,0.238566,0.745714,0.311939,0.239592,0.810624,0.303182,0.258562,1.139224,0.143495,0.258127,1.225409,0.104342,0.239389,1.223169,0.219322,0.745240,0.944818,-1.221775,1.281852,0.795900,0.187705
105,0.875000,-0.519025,-0.485165,0.437340,-0.551327,0.252301,1.195903,0.156216,0.000123,0.258967,1.139079,0.144260,0.965321,0.258525,1.225384,0.104712,0.961229,0.239410,1.223245,0.219676,0.989730,-0.474598,-0.308838,0.535282,-0.626776,0.269552,0.976556,0.193716,0.000208,0.272520,0.930452,0.179529,0.935561,0.264294,0.936214,0.208986,0.907342,0.285544,0.998391,0.141816,0.979239,0.255851,1.041167,0.244535,0.962730,-0.449016,-0.450590,0.531713,-0.559137,0.241311,0.784841,0.270488,0.000737,0.245908,0.795724,0.189729,0.910995,0.238664,0.747392,0.315037,0.855037,0.239362,0.811406,0.306697,0.793272,0.272428,0.930263,0.179678,0.264383,0.936546,0.208848,0.285581,0.998392,0.141741,0.255821,1.041033,0.244593,0.245889,0.795827,0.190069,0.238648,0.746866,0.315279,0.239402,0.811886,0.306024,0.258975,1.139181,0.144165,0.258524,1.225247,0.104784,0.239403,1.223279,0.219698,0.745239,0.944806,-1.221763,1.281862,0.795868,0.187675
106,0.883333,-0.518349,-0.483599,0.436913,-0.553673,0.252569,1.195838,0.156831,0.000156,0.259369,1.138976,0.145136,0.965321,0.258946,1.225115,0.105230,0.961229,0.239391,1.223422,0.220128,0.989730,-0.473638,-0.305919,0.535772,-0.628514,0.269981,0.976593,0.195354,0.000170,0.272951,0.930398,0.181467,0.935561,0.264635,0.936352,0.210860,0.907342,0.286161,0.998086,0.143370,0.979239,0.256176,1.041535,0.245722,0.962730,-0.445779,-0.447421,0.531708,-0.564254,0.241704,0.785729,0.273632,0.000723,0.246624,0.795702,0.192775,0.910995,0.239050,0.748784,0.318600,0.855037,0.239437,0.812700,0.309522,0.793272,0.272951,0.930280,0.181732,0.264632,0.936450,0.210626,0.286158,0.998139,0.143308,0.256182,1.041502,0.245756,0.246600,0.795821,0.193159,0.239037,0.748311,0.318849,0.239481,0.813114,0.308787,0.259366,1.139084,0.145102,0.258940,1.225018,0.105314,0.239400,1.223411,0.220079,0.745257,0.944834,-1.221774,1.281844,0.795891,0.187703
107,0.891667,-0.517660,-0.482615,0.435897,-0.555972,0.252830,1.195829,0.157458,0.000145,0.259832,1.138952,0.145961,0.971701,0.259320,1.224969,0.105793,0.967836,0.239337,1.223568,0.220621,0.987419,-0.471100,-0.304373,0.535841,-0.631107,0.270629,0.976880,0.197108,0.000218,0.273738,0.930593,0.183562,0.927414,0.265383,0.936740,0.212905,0.936618,0.286788,0.998036,0.144979,0.979612,0.256605,1.042151,0.246987,0.988109,-0.443505,-0.444292,0.531272,-0.568910,0.242024,0.786633,0.276908,0.000683,0.247358,0.795850,0.195987,0.899385,0.239287,0.750112,0.322215,0.866542,0.239427,0.813938,0.312521,0.788797,0.273609,0.930431,0.183799,0.265498,0.936955,0.212699,0.286832,0.998072,0.144896,0.256577,1.042065,0.247037,0.247332,0.795973,0.196352,0.239274,0.749670,0.322462,0.239471,0.814307,0.311819,0.259840,1.139078,0.145851,0.259320,1.224803,0.105879,0.239330,1.223604,0.220644,0.745247,0.944818,-1.221772,1.281845,0.795900,0.187704
108,0.900000,-0.516986,-0.481292,0.435371,-0.558153,0.253112,1.195849,0.158125,0.000118,0.260255,1.138942,0.146860,0.957975,0.259734,1.224811,0.106376,0.953338,0.239347,1.223794,0.221137,0.989057,-0.469661,-0.301370,0.536616,-0.632960,0.271103,0.977085,0.198921,0.000258,0.274203,0.930697,0.185720,0.921339,0.265777,0.937065,0.214995,0.920154,0.287420,0.997847,0.146683,0.974879,0.257010,1.042729,0.248288,0.974119,-0.441297,-0.441254,0.531631,-0.572644,0.242324,0.787652,0.280246,0.000699,0.247966,0.796126,0.199265,0.903584,0.239503,0.751548,0.325882,0.873580,0.239504,0.815282,0.315591,0.801460,0.273980,0.930495,0.185998,0.265978,0.937296,0.214748,0.287499,0.997886,0.146567,0.256955,1.042663,0.248370,0.247936,0.796252,0.199668,0.239491,0.751115,0.326127,0.239553,0.815647,0.314837,0.260259,1.139049,0.146783,0.259732,1.224684,0.106450,0.239345,1.223814,0.221141,0.745229,0.944807,-1.221774,1.281841,0.795888,0.187703
