Format Version,1.23,Take Name,Take 2019-12-11 12.48.57 PM_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-11 12.59.01.736 下午,Total Frames in Take,3000,Total Exported Frames,3000,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,LeftUpperarm,LeftUpperarm,LeftUpperarm,LeftUpperarm,LeftUpperarm,LeftUpperarm,LeftUpperarm,LeftUpperarm,"LeftUpperarm:Marker1","LeftUpperarm:Marker1","LeftUpperarm:Marker1","LeftUpperarm:Marker1","LeftUpperarm:Marker2","LeftUpperarm:Marker2","LeftUpperarm:Marker2","LeftUpperarm:Marker2","LeftUpperarm:Marker3","LeftUpperarm:Marker3","LeftUpperarm:Marker3","LeftUpperarm:Marker3",LeftForearm,LeftForearm,LeftForearm,LeftForearm,LeftForearm,LeftForearm,LeftForearm,LeftForearm,"LeftForearm:Marker1","LeftForearm:Marker1","LeftForearm:Marker1","LeftForearm:Marker1","LeftForearm:Marker2","LeftForearm:Marker2","LeftForearm:Marker2","LeftForearm:Marker2","LeftForearm:Marker3","LeftForearm:Marker3","LeftForearm:Marker3","LeftForearm:Marker3","LeftForearm:Marker4","LeftForearm:Marker4","LeftForearm:Marker4","LeftForearm:Marker4",LeftHand,LeftHand,LeftHand,LeftHand,LeftHand,LeftHand,LeftHand,LeftHand,"LeftHand:Marker1","LeftHand:Marker1","LeftHand:Marker1","LeftHand:Marker1","LeftHand:Marker2","LeftHand:Marker2","LeftHand:Marker2","LeftHand:Marker2","LeftHand:Marker3","LeftHand:Marker3","LeftHand:Marker3","LeftHand:Marker3",LeftForearm:Marker1,LeftForearm:Marker1,LeftForearm:Marker1,LeftForearm:Marker2,LeftForearm:Marker2,LeftForearm:Marker2,LeftForearm:Marker3,LeftForearm:Marker3,LeftForearm:Marker3,LeftForearm:Marker4,LeftForearm:Marker4,LeftForearm:Marker4,LeftHand:Marker1,LeftHand:Marker1,LeftHand:Marker1,LeftHand:Marker2,LeftHand:Marker2,LeftHand:Marker2,LeftHand:Marker3,LeftHand:Marker3,LeftHand:Marker3,LeftUpperarm:Marker1,LeftUpperarm:Marker1,LeftUpperarm:Marker1,LeftUpperarm:Marker2,LeftUpperarm:Marker2,LeftUpperarm:Marker2,LeftUpperarm:Marker3,LeftUpperarm:Marker3,LeftUpperarm:Marker3,Unlabeled 4200,Unlabeled 4200,Unlabeled 4200,Unlabeled 4201,Unlabeled 4201,Unlabeled 4201,Unlabeled 4202,Unlabeled 4202,Unlabeled 4202,Unlabeled 4203,Unlabeled 4203,Unlabeled 4203,Unlabeled 4205,Unlabeled 4205,Unlabeled 4205,Unlabeled 4208,Unlabeled 4208,Unlabeled 4208,Unlabeled 4209,Unlabeled 4209,Unlabeled 4209,Unlabeled 4211,Unlabeled 4211,Unlabeled 4211,Unlabeled 4212,Unlabeled 4212,Unlabeled 4212,Unlabeled 4214,Unlabeled 4214,Unlabeled 4214,Unlabeled 4215,Unlabeled 4215,Unlabeled 4215,Unlabeled 4217,Unlabeled 4217,Unlabeled 4217,Unlabeled 4218,Unlabeled 4218,Unlabeled 4218,Unlabeled 4219,Unlabeled 4219,Unlabeled 4219,Unlabeled 4222,Unlabeled 4222,Unlabeled 4222
,ID,"592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","592FA7E31BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","EF2E106F1BD111EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","4A0C96761BD211EA31ABF308BE2CE59B","DBEF0","DBEF0","DBEF0","DBEA0","DBEA0","DBEA0","DC010","DC010","DC010","DBFF0","DBFF0","DBFF0","D8D50","D8D50","D8D50","DBF90","DBF90","DBF90","DC050","DC050","DC050","DA5A0","DA5A0","DA5A0","D8C20","D8C20","D8C20","DA190","DA190","DA190","DB0E0","DB0E0","DB0E0","DC0A0","DC0A0","DC0A0","DC100","DC100","DC100","DC110","DC110","DC110","DC120","DC120","DC120","DC160","DC160","DC160","DC170","DC170","DC170","DC190","DC190","DC190","DC1A0","DC1A0","DC1A0","DC1C0","DC1C0","DC1C0","DC1D0","DC1D0","DC1D0","DC130","DC130","DC130","DC1F0","DC1F0","DC1F0","DC210","DC210","DC210","DC240","DC240","DC240"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.396420,0.598393,-0.567396,0.403535,0.018691,1.206858,0.055393,0.000131,0.016725,1.149833,0.042722,0.966689,-0.000362,1.236117,0.007005,0.983953,0.039710,1.234624,0.116453,0.981878,0.354436,0.485700,-0.606586,0.520120,0.035391,0.994173,0.073338,0.000222,0.031982,0.949681,0.054776,0.917546,0.038509,0.952451,0.085080,0.915287,0.024760,1.021198,0.022516,0.964924,0.046312,1.053361,0.130978,0.962103,-0.412890,-0.536252,0.499106,-0.541155,0.032965,0.786994,0.149869,0.000950,0.025955,0.805458,0.070677,0.914094,0.040507,0.745747,0.190315,0.802391,0.032434,0.809777,0.188616,0.749036,0.032075,0.949430,0.054970,0.038434,0.952763,0.084969,0.024725,1.021292,0.022419,0.046329,1.053211,0.130993,0.025961,0.805566,0.071003,0.040615,0.745022,0.190610,0.032305,0.810462,0.187893,0.016729,1.149963,0.042751,-0.000357,1.236053,0.007009,0.039701,1.234560,0.116420,0.437897,0.089327,-0.359017,0.162066,0.088367,0.096301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,0.396397,0.598426,-0.567442,0.403441,0.018735,1.206862,0.055399,0.000119,0.016761,1.149837,0.042726,0.967974,-0.000325,1.236125,0.007016,0.982344,0.039769,1.234623,0.116455,0.985456,0.354560,0.485649,-0.606580,0.520089,0.035453,0.994174,0.073313,0.000221,0.032040,0.949685,0.054747,0.916724,0.038562,0.952451,0.085051,0.917220,0.024836,1.021206,0.022492,0.961373,0.046375,1.053355,0.130961,0.962144,-0.411904,-0.538069,0.493570,-0.545165,0.032822,0.786809,0.149965,0.000610,0.026048,0.805454,0.070795,0.947041,0.040643,0.745523,0.190318,0.864957,0.031776,0.809451,0.188784,0.854131,0.032121,0.949428,0.054942,0.038499,0.952758,0.084946,0.024802,1.021309,0.022382,0.046390,1.053206,0.130981,0.026041,0.805574,0.070969,0.040721,0.745051,0.190569,0.031702,0.809814,0.188333,0.016762,1.149964,0.042744,-0.000321,1.236055,0.007018,0.039764,1.234569,0.116435,0.437906,0.089331,-0.359004,0.165500,0.084504,0.100075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,0.396345,0.598497,-0.567453,0.403372,0.018772,1.206854,0.055399,0.000116,0.016797,1.149831,0.042721,0.967974,-0.000299,1.236121,0.007022,0.982344,0.039818,1.234612,0.116453,0.985456,0.354487,0.485732,-0.606553,0.520094,0.035514,0.994170,0.073294,0.000225,0.032104,0.949681,0.054726,0.916724,0.038631,0.952447,0.085030,0.917220,0.024884,1.021203,0.022476,0.961373,0.046435,1.053350,0.130943,0.962144,-0.411952,-0.538099,0.493587,-0.545084,0.032901,0.786801,0.149941,0.000613,0.026122,0.805457,0.070774,0.947041,0.040720,0.745508,0.190287,0.864957,0.031861,0.809438,0.188763,0.854131,0.032174,0.949418,0.054928,0.038581,0.952761,0.084926,0.024853,1.021312,0.022359,0.046446,1.053192,0.130962,0.026114,0.805580,0.070940,0.040800,0.745031,0.190545,0.031787,0.809801,0.188316,0.016798,1.149959,0.042741,-0.000297,1.236051,0.007019,0.039814,1.234555,0.116436,0.437884,0.089340,-0.359043,0.165513,0.084516,0.100089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,0.396301,0.598558,-0.567522,0.403227,0.018805,1.206838,0.055403,0.000120,0.016819,1.149816,0.042723,0.968186,-0.000278,1.236110,0.007034,0.981824,0.039874,1.234589,0.116452,0.986094,0.354455,0.485799,-0.606527,0.520083,0.035564,0.994149,0.073277,0.000227,0.032157,0.949661,0.054707,0.915829,0.038686,0.952425,0.085010,0.914806,0.024927,1.021185,0.022463,0.960258,0.046485,1.053325,0.130930,0.960309,-0.412003,-0.538125,0.493332,-0.545251,0.032989,0.786785,0.149928,0.000604,0.026235,0.805456,0.070762,0.946042,0.040808,0.745487,0.190269,0.866804,0.031923,0.809413,0.188754,0.854838,0.032228,0.949401,0.054908,0.038634,0.952744,0.084902,0.024895,1.021287,0.022346,0.046499,1.053168,0.130954,0.026227,0.805578,0.070940,0.040885,0.745025,0.190524,0.031851,0.809763,0.188297,0.016819,1.149942,0.042738,-0.000273,1.236038,0.007039,0.039869,1.234537,0.116433,0.437894,0.089332,-0.359018,0.165519,0.084514,0.100088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,0.396258,0.598608,-0.567538,0.403173,0.018841,1.206817,0.055410,0.000119,0.016854,1.149795,0.042727,0.968186,-0.000251,1.236091,0.007045,0.981824,0.039920,1.234566,0.116456,0.986094,0.354399,0.485867,-0.606577,0.519999,0.035609,0.994126,0.073269,0.000224,0.032195,0.949639,0.054697,0.915829,0.038732,0.952401,0.084999,0.914806,0.024961,1.021164,0.022458,0.960258,0.046548,1.053299,0.130921,0.960309,-0.411970,-0.538030,0.493703,-0.545034,0.033074,0.786776,0.149882,0.000629,0.026295,0.805423,0.070712,0.946042,0.040885,0.745486,0.190234,0.866804,0.032042,0.809418,0.188701,0.854838,0.032259,0.949375,0.054896,0.038687,0.952719,0.084894,0.024931,1.021271,0.022345,0.046559,1.053142,0.130939,0.026289,0.805546,0.070914,0.040963,0.745012,0.190490,0.031965,0.809786,0.188211,0.016851,1.149929,0.042737,-0.000247,1.236010,0.007047,0.039918,1.234516,0.116445,,,,0.165358,0.085186,0.099297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,0.396177,0.598665,-0.567586,0.403100,0.018859,1.206795,0.055416,0.000107,0.016870,1.149773,0.042734,0.970917,-0.000246,1.236068,0.007057,0.982251,0.039953,1.234544,0.116457,0.988585,0.354372,0.485912,-0.606552,0.520004,0.035651,0.994109,0.073265,0.000228,0.032240,0.949623,0.054692,0.913189,0.038779,0.952384,0.084993,0.915040,0.024997,1.021149,0.022456,0.958687,0.046588,1.053281,0.130920,0.960570,-0.411928,-0.538100,0.493805,-0.544904,0.033137,0.786758,0.149861,0.000633,0.026334,0.805408,0.070694,0.941657,0.040956,0.745467,0.190209,0.862369,0.032121,0.809400,0.188680,0.845376,0.032308,0.949352,0.054898,0.038730,0.952703,0.084884,0.024966,1.021262,0.022340,0.046600,1.053125,0.130939,0.026327,0.805531,0.070893,0.041035,0.744987,0.190467,0.032044,0.809772,0.188193,0.016867,1.149889,0.042743,-0.000242,1.235998,0.007061,0.039950,1.234500,0.116444,0.437895,0.089340,-0.359031,0.165504,0.084498,0.100095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.050000,0.396192,0.598707,-0.567574,0.403041,0.018873,1.206780,0.055420,0.000106,0.016881,1.149760,0.042731,0.970917,-0.000235,1.236060,0.007066,0.982251,0.039973,1.234521,0.116463,0.988585,0.354290,0.486005,-0.606587,0.519933,0.035682,0.994106,0.073265,0.000225,0.032267,0.949620,0.054690,0.913189,0.038814,0.952380,0.084990,0.915040,0.025013,1.021147,0.022460,0.958687,0.046634,1.053275,0.130918,0.960570,-0.411887,-0.538177,0.493813,-0.544852,0.033194,0.786740,0.149840,0.000635,0.026375,0.805395,0.070675,0.941657,0.041022,0.745447,0.190184,0.862369,0.032184,0.809379,0.188661,0.845376,0.032334,0.949351,0.054889,0.038766,0.952700,0.084887,0.024981,1.021256,0.022341,0.046647,1.053119,0.130942,0.026369,0.805520,0.070872,0.041102,0.744966,0.190446,0.032107,0.809750,0.188171,0.016878,1.149878,0.042740,-0.000231,1.235988,0.007068,0.039971,1.234476,0.116452,0.437899,0.089324,-0.359019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,0.396178,0.598731,-0.567593,0.402993,0.018889,1.206778,0.055435,0.000106,0.016894,1.149758,0.042745,0.969533,-0.000222,1.236060,0.007084,0.981291,0.039997,1.234516,0.116477,0.988676,0.354260,0.486094,-0.606578,0.519880,0.035705,0.994099,0.073267,0.000227,0.032288,0.949616,0.054688,0.914542,0.038840,0.952373,0.084987,0.914244,0.025026,1.021147,0.022468,0.958585,0.046665,1.053262,0.130926,0.959903,-0.411890,-0.538321,0.493838,-0.544684,0.033258,0.786716,0.149829,0.000607,0.026413,0.805392,0.070671,0.945853,0.041098,0.745412,0.190159,0.865788,0.032264,0.809345,0.188656,0.855088,0.032358,0.949346,0.054886,0.038790,0.952696,0.084885,0.024993,1.021255,0.022347,0.046678,1.053104,0.130951,0.026404,0.805522,0.070845,0.041175,0.744953,0.190426,0.032192,0.809685,0.188192,0.016891,1.149880,0.042753,-0.000219,1.235985,0.007085,0.039996,1.234471,0.116469,0.437920,0.089346,-0.359024,0.165487,0.084505,0.100081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,0.396139,0.598732,-0.567671,0.402919,0.018898,1.206772,0.055451,0.000106,0.016894,1.149751,0.042765,0.969533,-0.000220,1.236053,0.007101,0.981291,0.040021,1.234512,0.116486,0.988676,0.354228,0.486178,-0.606578,0.519824,0.035724,0.994107,0.073281,0.000227,0.032305,0.949626,0.054697,0.914542,0.038863,0.952380,0.084995,0.914244,0.025035,1.021160,0.022486,0.958585,0.046693,1.053264,0.130944,0.959903,-0.411914,-0.538390,0.493896,-0.544545,0.033321,0.786714,0.149807,0.000614,0.026459,0.805402,0.070654,0.945853,0.041164,0.745402,0.190129,0.865788,0.032341,0.809337,0.188637,0.855088,0.032377,0.949354,0.054898,0.038811,0.952700,0.084895,0.025002,1.021274,0.022364,0.046706,1.053105,0.130966,0.026450,0.805538,0.070821,0.041243,0.744939,0.190408,0.032269,0.809673,0.188168,0.016893,1.149875,0.042777,-0.000218,1.235980,0.007098,0.040020,1.234463,0.116478,0.437898,0.089341,-0.359028,0.165508,0.084512,0.100096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032407,0.949367,0.054917,0.038842,0.952699,0.084900,0.025011,1.021285,0.022380,0.046734,1.053102,0.130979,0.026466,0.805533,0.070814,0.041309,0.744931,0.190387,0.032332,0.809647,0.188164,0.016900,1.149866,0.042790,-0.000213,1.235970,0.007121,0.040037,1.234457,0.116494,0.437896,0.089341,-0.359033,0.165348,0.085202,0.099292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,0.396084,0.598762,-0.567720,0.402860,0.018921,1.206764,0.055491,0.000109,0.016914,1.149744,0.042807,0.969032,-0.000206,1.236045,0.007145,0.981882,0.040056,1.234505,0.116522,0.987653,0.354119,0.486362,-0.606550,0.519759,0.035766,0.994114,0.073315,0.000230,0.032349,0.949635,0.054725,0.913620,0.038917,0.952385,0.085021,0.915127,0.025054,1.021174,0.022530,0.957312,0.046746,1.053263,0.130985,0.959609,-0.411800,-0.538587,0.493900,-0.544434,0.033436,0.786653,0.149779,0.000611,0.026535,0.805352,0.070632,0.945937,0.041304,0.745336,0.190091,0.863400,0.032469,0.809270,0.188613,0.854637,0.032425,0.949369,0.054932,0.038861,0.952701,0.084914,0.025019,1.021285,0.022406,0.046760,1.053106,0.131009,0.026530,0.805466,0.070827,0.041381,0.744868,0.190332,0.032393,0.809638,0.188148,0.016912,1.149868,0.042817,-0.000203,1.235969,0.007144,0.040055,1.234458,0.116514,0.437896,0.089338,-0.359042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,0.396119,0.598709,-0.567769,0.402836,0.018938,1.206770,0.055527,0.000127,0.016923,1.149749,0.042846,0.966381,-0.000184,1.236050,0.007178,0.978866,0.040076,1.234512,0.116556,0.987134,-0.354033,-0.486445,0.606570,-0.519716,0.035775,0.994119,0.073332,0.000226,0.032356,0.949641,0.054741,0.914858,0.038932,0.952390,0.085036,0.915414,0.025048,1.021180,0.022549,0.958955,0.046765,1.053267,0.131001,0.961218,-0.411815,-0.538798,0.494123,-0.544011,0.033458,0.786677,0.149770,0.000624,0.026499,0.805406,0.070635,0.945427,0.041340,0.745342,0.190062,0.861855,0.032536,0.809281,0.188613,0.851026,0.032428,0.949375,0.054942,0.038878,0.952706,0.084928,0.025015,1.021285,0.022428,0.046779,1.053115,0.131029,0.026491,0.805534,0.070812,0.041420,0.744865,0.190328,0.032460,0.809642,0.188144,0.016919,1.149883,0.042853,-0.000176,1.235966,0.007188,0.040072,1.234464,0.116538,0.437895,0.089336,-0.359015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,0.396156,0.598673,-0.567778,0.402839,0.018950,1.206783,0.055552,0.000123,0.016931,1.149761,0.042873,0.966381,-0.000167,1.236063,0.007201,0.978866,0.040086,1.234524,0.116582,0.987134,-0.354053,-0.486468,0.606642,-0.519596,0.035772,0.994124,0.073345,0.000227,0.032339,0.949647,0.054752,0.914858,0.038921,0.952393,0.085046,0.915414,0.025042,1.021190,0.022566,0.958955,0.046784,1.053266,0.131016,0.961218,-0.411778,-0.538864,0.493980,-0.544103,0.033471,0.786682,0.149769,0.000622,0.026514,0.805417,0.070636,0.945427,0.041362,0.745346,0.190058,0.861855,0.032537,0.809283,0.188615,0.851026,0.032384,0.949342,0.054928,0.038892,0.952725,0.084953,0.025016,1.021307,0.022447,0.046795,1.053124,0.131051,0.026506,0.805548,0.070805,0.041443,0.744870,0.190329,0.032462,0.809637,0.188150,0.016927,1.149897,0.042878,-0.000160,1.235976,0.007207,0.040085,1.234477,0.116571,0.437894,0.089343,-0.359021,0.164993,0.084483,0.098642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,0.396119,0.598718,-0.567788,0.402794,0.018966,1.206787,0.055569,0.000113,0.016946,1.149766,0.042888,0.969092,-0.000158,1.236069,0.007222,0.979244,0.040111,1.234527,0.116597,0.989883,-0.354019,-0.486525,0.606570,-0.519650,0.035796,0.994152,0.073378,0.000226,0.032373,0.949676,0.054783,0.914990,0.038954,0.952422,0.085077,0.915770,0.025061,1.021219,0.022601,0.956313,0.046796,1.053293,0.131053,0.958871,-0.411836,-0.538874,0.493990,-0.544040,0.033487,0.786694,0.149778,0.000622,0.026530,0.805439,0.070647,0.946599,0.041375,0.745352,0.190062,0.861413,0.032557,0.809290,0.188626,0.852466,0.032445,0.949409,0.054980,0.038904,0.952741,0.084983,0.025026,1.021333,0.022473,0.046810,1.053131,0.131077,0.026522,0.805567,0.070818,0.041455,0.744874,0.190330,0.032482,0.809649,0.188164,0.016941,1.149890,0.042888,-0.000151,1.235987,0.007231,0.040109,1.234487,0.116589,,,,0.159107,0.094319,0.094749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,0.396142,0.598737,-0.567777,0.402759,0.018978,1.206804,0.055604,0.000126,0.016956,1.149784,0.042918,0.969092,-0.000146,1.236090,0.007261,0.979244,0.040125,1.234538,0.116635,0.989883,-0.353991,-0.486432,0.606682,-0.519627,0.035805,0.994157,0.073421,0.000246,0.032373,0.949677,0.054836,0.914990,0.038955,0.952428,0.085129,0.915770,0.025073,1.021214,0.022638,0.956313,0.046817,1.053309,0.131082,0.958871,-0.411895,-0.538871,0.493898,-0.544082,0.033497,0.786696,0.149796,0.000626,0.026553,0.805451,0.070666,0.946599,0.041380,0.745350,0.190076,0.861413,0.032558,0.809287,0.188647,0.852466,0.032437,0.949388,0.055074,0.038913,0.952752,0.085008,0.025041,1.021346,0.022501,0.046827,1.053144,0.131104,0.026545,0.805583,0.070836,0.041461,0.744871,0.190351,0.032484,0.809643,0.188179,0.016950,1.149916,0.042919,-0.000136,1.236003,0.007275,0.040121,1.234495,0.116620,0.437897,0.089336,-0.359021,0.165511,0.084493,0.100087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,0.396165,0.598690,-0.567825,0.402738,0.018995,1.206797,0.055628,0.000129,0.016966,1.149776,0.042946,0.966916,-0.000125,1.236082,0.007282,0.977693,0.040146,1.234532,0.116656,0.988679,-0.354040,-0.486408,0.606736,-0.519552,0.035807,0.994142,0.073439,0.000237,0.032365,0.949664,0.054853,0.905057,0.038949,0.952413,0.085145,0.912903,0.025079,1.021203,0.022657,0.951755,0.046834,1.053291,0.131100,0.958430,-0.411933,-0.538642,0.493897,-0.544281,0.033525,0.786660,0.149829,0.000613,0.026622,0.805387,0.070689,0.946123,0.041387,0.745328,0.190127,0.860475,0.032567,0.809265,0.188671,0.851886,0.032406,0.949356,0.055075,0.038928,0.952744,0.085031,0.025054,1.021340,0.022524,0.046839,1.053134,0.131126,0.026617,0.805504,0.070886,0.041464,0.744863,0.190373,0.032492,0.809628,0.188198,0.016959,1.149909,0.042944,-0.000114,1.235992,0.007300,0.040142,1.234492,0.116640,0.437896,0.089339,-0.359019,0.159609,0.077148,0.096689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
