Format Version,1.23,Take Name,Take 2019-12-12 12.36.13 PM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-12 12.37.09.986 下午,Total Frames in Take,994,Total Exported Frames,994,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
106,0.883333,-0.499403,-0.393595,0.390849,-0.665520,0.226300,1.202231,0.134189,0.000068,0.238708,1.145117,0.134677,0.982799,0.243460,1.223328,0.081076,0.990716,0.196732,1.238249,0.186815,0.990151,-0.433457,-0.210115,0.521197,-0.704500,0.245851,0.996869,0.217944,0.000289,0.251588,0.948977,0.214919,0.889341,0.239127,0.960623,0.240951,0.932144,0.268758,1.007601,0.165159,0.957173,0.223930,1.070274,0.250748,0.965842,-0.431653,-0.359924,0.549466,-0.618237,0.208879,0.823539,0.330042,0.000683,0.223289,0.819229,0.249821,0.907902,0.199757,0.795018,0.380016,0.870522,0.203590,0.856369,0.360288,0.804387,0.251561,0.949039,0.215387,0.239095,0.960597,0.240666,0.268750,1.007729,0.165035,0.223995,1.070115,0.250719,0.223251,0.819418,0.250036,0.199686,0.794610,0.380401,0.203709,0.856605,0.359632,0.238693,1.145174,0.134683,0.243492,1.223296,0.081014,0.196715,1.238223,0.186870,0.745244,0.944791,-1.221764,1.281856,0.795869,0.187708,,,,,,,,,,,,,,,,,,,,,
107,0.891667,-0.496786,-0.391336,0.390750,-0.668860,0.226351,1.202590,0.135254,0.000035,0.238902,1.145514,0.136274,0.984961,0.243654,1.223279,0.082027,0.980928,0.196498,1.238979,0.187462,0.984127,-0.428937,-0.206728,0.522458,-0.707329,0.246157,0.998131,0.221040,0.000204,0.251902,0.950205,0.218633,0.881847,0.239435,0.962183,0.244510,0.928159,0.269072,1.008185,0.168125,0.955275,0.224222,1.071949,0.252892,0.956309,-0.426937,-0.357220,0.550817,-0.621868,0.209024,0.826302,0.335356,0.000650,0.223419,0.821006,0.255192,0.927975,0.200017,0.798398,0.385698,0.858550,0.203635,0.859502,0.365178,0.823218,0.251963,0.950253,0.218993,0.239345,0.962216,0.244245,0.269061,1.008217,0.167997,0.224261,1.071839,0.252936,0.223377,0.821204,0.255424,0.199951,0.798038,0.386068,0.203753,0.859680,0.364517,0.238899,1.145553,0.136260,0.243656,1.223249,0.082037,0.196498,1.238969,0.187465,0.745255,0.944818,-1.221762,1.281849,0.795895,0.187700,,,,,,,,,,,,,,,,,,,,,
108,0.900000,-0.493766,-0.389826,0.390298,-0.672234,0.226458,1.203027,0.136260,0.000053,0.239240,1.146013,0.137783,0.989529,0.243823,1.223348,0.082912,0.992060,0.196312,1.239720,0.188085,0.997475,-0.425142,-0.202865,0.524073,-0.709541,0.246416,0.999428,0.224202,0.000302,0.252080,0.951467,0.222375,0.907803,0.239607,0.963775,0.248094,0.929555,0.269402,1.008809,0.171194,0.966917,0.224575,1.073660,0.255146,0.968838,-0.422219,-0.354076,0.553071,-0.624878,0.209190,0.829163,0.340676,0.000632,0.223507,0.822801,0.260576,0.923003,0.200270,0.801932,0.391400,0.870022,0.203793,0.862757,0.370052,0.826314,0.251948,0.951398,0.222769,0.239697,0.963844,0.247800,0.269401,1.008950,0.171141,0.224613,1.073521,0.255112,0.223473,0.823009,0.260763,0.200201,0.801598,0.391796,0.203905,0.862893,0.369423,0.239241,1.146046,0.137763,0.243843,1.223310,0.082886,0.196291,1.239725,0.188132,0.745261,0.944820,-1.221771,1.281837,0.795880,0.187709,,,,,,,,,,,,,,,,,,,,,
109,0.908333,-0.491060,-0.387949,0.390335,-0.675273,0.226493,1.203367,0.137354,0.000072,0.239417,1.146401,0.139377,0.990222,0.243953,1.223299,0.083890,0.987314,0.196110,1.240402,0.188797,0.987161,-0.420833,-0.199542,0.525544,-0.711960,0.246703,1.000787,0.227381,0.000270,0.252337,0.952803,0.226141,0.894607,0.239874,0.965434,0.251708,0.921190,0.269691,1.009503,0.174260,0.962307,0.224911,1.075406,0.257414,0.962921,-0.418099,-0.350600,0.556190,-0.626837,0.209317,0.832066,0.346000,0.000614,0.223505,0.824650,0.265967,0.929650,0.200424,0.805505,0.397083,0.869450,0.204021,0.866044,0.374950,0.836614,0.252255,0.952732,0.226546,0.239898,0.965468,0.251467,0.269694,1.009679,0.174152,0.224961,1.075267,0.257378,0.223465,0.824818,0.266187,0.200368,0.805132,0.397413,0.204127,0.866264,0.374346,0.239410,1.146475,0.139349,0.243969,1.223239,0.083886,0.196101,1.240388,0.188828,0.745250,0.944816,-1.221774,1.281861,0.795883,0.187701,,,,,,,,,,,,,,,,,,,,,
110,0.916667,-0.488021,-0.385853,0.390131,-0.678786,0.226537,1.203811,0.138451,0.000097,0.239642,1.146908,0.141031,0.980130,0.244112,1.223318,0.084868,0.984338,0.195857,1.241207,0.189454,0.991120,-0.416419,-0.195766,0.526831,-0.714647,0.247024,1.002266,0.230581,0.000282,0.252638,0.954268,0.229970,0.895164,0.240162,0.967236,0.255362,0.938690,0.270054,1.010280,0.177368,0.948327,0.225243,1.077279,0.259623,0.961930,-0.411693,-0.348884,0.556239,-0.631970,0.209417,0.835096,0.351408,0.000493,0.223560,0.826662,0.271468,0.930162,0.200825,0.809189,0.402877,0.874658,0.203864,0.869436,0.379878,0.837140,0.252494,0.954282,0.230419,0.240230,0.967254,0.255090,0.270097,1.010393,0.177210,0.225266,1.077137,0.259632,0.223522,0.826831,0.271673,0.200780,0.808931,0.403158,0.203955,0.869534,0.379351,0.239619,1.147006,0.141027,0.244142,1.223262,0.084830,0.195850,1.241165,0.189496,0.745219,0.944775,-1.221753,1.281845,0.795892,0.187714,,,,,,,,,,,,,,,,,,,,,
111,0.925000,-0.484691,-0.383932,0.389308,-0.682722,0.226620,1.204256,0.139473,0.000100,0.239992,1.147444,0.142629,0.974960,0.244308,1.223353,0.085779,0.981649,0.195561,1.241969,0.190010,0.985058,-0.411098,-0.192495,0.528686,-0.717241,0.247246,1.003697,0.233811,0.000220,0.252833,0.955692,0.233861,0.882130,0.240401,0.969020,0.259088,0.929832,0.270202,1.010955,0.180459,0.950151,0.225548,1.079120,0.261837,0.963942,-0.406165,-0.345575,0.559533,-0.634453,0.209647,0.838121,0.356845,0.000445,0.223553,0.828484,0.277000,0.932762,0.201201,0.812993,0.408723,0.903847,0.204187,0.872886,0.384813,0.864252,0.252844,0.955878,0.234246,0.240338,0.968930,0.258857,0.270217,1.010981,0.180291,0.225585,1.079008,0.261875,0.223512,0.828852,0.277198,0.201132,0.813019,0.409122,0.204305,0.872500,0.384173,0.239968,1.147539,0.142627,0.244345,1.223299,0.085725,0.195548,1.241928,0.190066,0.745237,0.944800,-1.221756,1.281870,0.795906,0.187706,,,,,,,,,,,,,,,,,,,,,
112,0.933333,-0.482029,-0.381445,0.388803,-0.686280,0.226613,1.204679,0.140585,0.000090,0.240144,1.147939,0.144292,0.975406,0.244486,1.223368,0.086809,0.978578,0.195208,1.242730,0.190653,0.982271,-0.407738,-0.188387,0.528942,-0.720056,0.247626,1.005327,0.237176,0.000289,0.253237,0.957330,0.237800,0.893125,0.240717,0.970941,0.262831,0.936068,0.270750,1.011980,0.183817,0.957350,0.225800,1.081059,0.264257,0.969030,-0.401814,-0.341564,0.563078,-0.636257,0.209875,0.841403,0.362269,0.000434,0.223640,0.830617,0.282547,0.894971,0.201435,0.817023,0.414504,0.898452,0.204549,0.876569,0.389758,0.810955,0.253182,0.957503,0.238196,0.240698,0.970921,0.262599,0.270761,1.012054,0.183684,0.225859,1.080840,0.264251,0.223602,0.830955,0.282734,0.201374,0.817109,0.414848,0.204654,0.876138,0.389187,0.240122,1.148033,0.144285,0.244511,1.223315,0.086785,0.195206,1.242689,0.190685,0.745267,0.944833,-1.221775,1.281860,0.795902,0.187713,,,,,,,,,,,,,,,,,,,,,
113,0.941667,-0.478378,-0.379539,0.388386,-0.690116,0.226692,1.205230,0.141689,0.000100,0.240466,1.148591,0.145999,0.979012,0.244649,1.223468,0.087787,0.967840,0.194960,1.243631,0.191282,0.973555,-0.403737,-0.183942,0.530284,-0.722468,0.247847,1.006880,0.240459,0.000225,0.253384,0.958886,0.241715,0.895041,0.240836,0.972839,0.266543,0.940167,0.271086,1.012807,0.187065,0.949770,0.226082,1.082987,0.266515,0.977695,-0.398294,-0.337436,0.565287,-0.638709,0.209965,0.844738,0.367783,0.000420,0.223814,0.832935,0.288219,0.911485,0.201439,0.821027,0.420310,0.914055,0.204641,0.880253,0.394819,0.830128,0.253276,0.958872,0.242121,0.240882,0.972811,0.266309,0.271118,1.012936,0.186913,0.226106,1.082901,0.266518,0.223780,0.833249,0.288379,0.201382,0.821135,0.420631,0.204738,0.879821,0.394303,0.240439,1.148669,0.146011,0.244707,1.223423,0.087681,0.194930,1.243595,0.191377,0.745216,0.944781,-1.221766,1.281865,0.795877,0.187692,,,,,,,,,,,,,,,,,,,,,
114,0.950000,-0.474944,-0.377305,0.388061,-0.693886,0.226766,1.205723,0.142793,0.000090,0.240742,1.149183,0.147709,0.975705,0.244848,1.223500,0.088778,0.975148,0.194709,1.244487,0.191892,0.979273,-0.398169,-0.180377,0.531348,-0.725668,0.248198,1.008607,0.243744,0.000255,0.253785,0.960642,0.245707,0.895683,0.241233,0.974948,0.270331,0.936502,0.271409,1.013767,0.190257,0.943384,0.226366,1.085069,0.268679,0.959280,-0.389374,-0.336366,0.560896,-0.648569,0.209795,0.847956,0.373217,0.001114,0.224029,0.835071,0.293889,0.840832,0.201706,0.824985,0.426141,0.811839,0.203651,0.883813,0.399621,0.576818,0.253558,0.960589,0.246053,0.241369,0.975057,0.270146,0.271499,1.013870,0.190077,0.226356,1.084910,0.268715,0.223969,0.835674,0.294084,0.201595,0.825535,0.426644,0.203867,0.882387,0.398735,0.240704,1.149267,0.147741,0.244892,1.223477,0.088692,0.194703,1.244425,0.191947,0.745259,0.944830,-1.221775,1.281848,0.795876,0.187693,,,,,,,,,,,,,,,,,,,,,
115,0.958333,-0.472089,-0.375110,0.387631,-0.697256,0.226767,1.206228,0.143919,0.000083,0.240908,1.149778,0.149371,0.993365,0.244996,1.223603,0.089823,0.973237,0.194397,1.245304,0.192564,0.976591,-0.393495,-0.176119,0.532525,-0.728396,0.248513,1.010343,0.247051,0.000284,0.254073,0.962407,0.249689,0.885959,0.241497,0.977061,0.274095,0.935119,0.271793,1.014747,0.193527,0.936018,0.226690,1.087155,0.270894,0.953083,-0.388471,-0.328698,0.569659,-0.645396,0.210251,0.851997,0.378862,0.000442,0.224207,0.837780,0.299713,0.907292,0.201705,0.829895,0.432084,0.905512,0.204839,0.888317,0.404790,0.821706,0.253860,0.962379,0.250091,0.241606,0.977166,0.273884,0.271886,1.014853,0.193313,0.226689,1.086973,0.270939,0.224174,0.838121,0.299854,0.201641,0.830011,0.432438,0.204943,0.887853,0.404258,0.240898,1.149802,0.149378,0.245043,1.223580,0.089730,0.194361,1.245303,0.192650,0.745235,0.944808,-1.221767,1.281855,0.795869,0.187688,,,,,,,,,,,,,,,,,,,,,
116,0.966667,-0.467795,-0.373490,0.387532,-0.701065,0.226823,1.206746,0.145006,0.000084,0.241223,1.150426,0.151091,0.979303,0.245071,1.223624,0.090759,0.989335,0.194174,1.246187,0.193166,0.988930,-0.388242,-0.171960,0.533693,-0.731348,0.248810,1.012137,0.250358,0.000228,0.254369,0.964246,0.253708,0.921432,0.241778,0.979259,0.277888,0.936295,0.272121,1.015748,0.196788,0.964980,0.226972,1.089294,0.273047,0.959263,-0.380417,-0.326884,0.565470,-0.654732,0.210014,0.855805,0.384471,0.000374,0.224467,0.840531,0.305608,0.939226,0.201766,0.834442,0.438040,0.917935,0.203810,0.892443,0.409765,0.865363,0.254216,0.964196,0.253979,0.241876,0.979399,0.277699,0.272173,1.015818,0.196678,0.226972,1.089135,0.273081,0.224448,0.840770,0.305649,0.201709,0.834610,0.438316,0.203889,0.892027,0.409432,0.241203,1.150506,0.151080,0.245075,1.223586,0.090778,0.194190,1.246146,0.193159,0.745222,0.944772,-1.221747,1.281869,0.795849,0.187687,,,,,,,,,,,,,,,,,,,,,
117,0.975000,-0.464054,-0.371814,0.387196,-0.704619,0.226887,1.207320,0.146051,0.000120,0.241522,1.151126,0.152713,0.974330,0.245193,1.223758,0.091689,0.978699,0.193946,1.247076,0.193752,0.990228,-0.383709,-0.168008,0.534208,-0.734277,0.249143,1.014000,0.253595,0.000187,0.254737,0.966162,0.257590,0.937692,0.242097,0.981485,0.281549,0.954746,0.272535,1.016919,0.200018,0.968012,0.227204,1.091432,0.275222,0.960211,-0.377932,-0.320614,0.570637,-0.654788,0.210337,0.859728,0.389897,0.000430,0.224752,0.843228,0.311275,0.928893,0.201801,0.839187,0.443742,0.906329,0.204459,0.896770,0.414675,0.844055,0.254701,0.966179,0.257836,0.242085,0.981570,0.281390,0.272556,1.016970,0.199902,0.227229,1.091279,0.275256,0.224732,0.843508,0.311321,0.201738,0.839379,0.444057,0.204546,0.896285,0.414293,0.241510,1.151220,0.152672,0.245187,1.223695,0.091747,0.193963,1.247046,0.193734,0.745234,0.944795,-1.221766,1.281837,0.795884,0.187714,,,,,,,,,,,,,,,,,,,,,
118,0.983333,-0.460560,-0.369982,0.387562,-0.707668,0.226953,1.207915,0.147147,0.000127,0.241730,1.151828,0.154366,0.969497,0.245313,1.223889,0.092665,0.990531,0.193817,1.248029,0.194411,0.977430,-0.378652,-0.163697,0.536146,-0.736460,0.249359,1.015908,0.256890,0.000282,0.254851,0.968121,0.261573,0.890668,0.242239,0.983813,0.285306,0.912655,0.272765,1.018007,0.203281,0.947658,0.227580,1.093689,0.277398,0.952121,-0.371937,-0.316836,0.571470,-0.659318,0.210353,0.863714,0.395396,0.000447,0.224884,0.846022,0.317055,0.928093,0.201899,0.844001,0.449562,0.905310,0.204276,0.901121,0.419571,0.838928,0.254639,0.967981,0.261929,0.242378,0.984026,0.285067,0.272841,1.018121,0.203122,0.227572,1.093504,0.277448,0.224862,0.846305,0.317101,0.201835,0.844218,0.449866,0.204367,0.900603,0.419199,0.241690,1.151943,0.154373,0.245317,1.223855,0.092681,0.193853,1.247950,0.194388,0.745250,0.944808,-1.221758,1.281865,0.795878,0.187704,,,,,,,,,,,,,,,,,,,,,
119,0.991667,-0.456866,-0.368275,0.387605,-0.710922,0.227003,1.208530,0.148158,0.000086,0.241968,1.152568,0.155942,0.978625,0.245410,1.224048,0.093561,0.978140,0.193631,1.248975,0.194972,0.998747,-0.373641,-0.159373,0.536387,-0.739785,0.249672,1.017880,0.260199,0.000323,0.255230,0.970176,0.265591,0.889974,0.242548,0.986193,0.289069,0.912701,0.273178,1.019234,0.206610,0.959451,0.227733,1.095919,0.279528,0.943655,-0.365525,-0.313178,0.572001,-0.664173,0.210345,0.867790,0.400739,0.000608,0.225003,0.848891,0.322704,0.910932,0.202000,0.848925,0.455223,0.877821,0.204031,0.905553,0.424290,0.783373,0.255151,0.970226,0.266021,0.242566,0.986308,0.288739,0.273203,1.019289,0.206460,0.227766,1.095705,0.279591,0.224974,0.849242,0.322753,0.201921,0.849269,0.455561,0.204149,0.904807,0.423866,0.241970,1.152633,0.155886,0.245405,1.223985,0.093621,0.193633,1.248973,0.194968,0.745250,0.944816,-1.221762,1.281853,0.795877,0.187692,0.416391,0.021258,0.606374,,,,,,,,,,,,,,,,,,
120,1.000000,-0.453233,-0.366489,0.387311,-0.714322,0.227034,1.209152,0.149197,0.000110,0.242208,1.153328,0.157546,0.971266,0.245515,1.224230,0.094501,0.984502,0.193379,1.249899,0.195544,0.986329,-0.369032,-0.154581,0.537962,-0.741969,0.249914,1.019851,0.263342,0.000296,0.255362,0.972216,0.269415,0.898373,0.242675,0.988589,0.292643,0.915270,0.273510,1.020400,0.209778,0.964553,0.228108,1.098200,0.281532,0.953622,-0.358721,-0.309824,0.573120,-0.668478,0.210327,0.872035,0.406018,0.000625,0.224975,0.851911,0.328288,0.917334,0.202158,0.854041,0.460822,0.871843,0.203848,0.910154,0.428943,0.782225,0.255209,0.972232,0.269791,0.242773,0.988706,0.292340,0.273555,1.020449,0.209653,0.228115,1.098025,0.281593,0.224950,0.852240,0.328305,0.202078,0.854441,0.461132,0.203962,0.909368,0.428586,0.242181,1.153437,0.157523,0.245522,1.224174,0.094527,0.193397,1.249847,0.195542,0.745263,0.944846,-1.221770,1.281853,0.795871,0.187694,0.416269,0.021249,0.606561,,,,,,,,,,,,,,,,,,
121,1.008333,-0.449388,-0.364839,0.387759,-0.717347,0.227117,1.209859,0.150223,0.000092,0.242449,1.154166,0.159139,0.971266,0.245618,1.224454,0.095403,0.984502,0.193283,1.250957,0.196127,0.986329,-0.363933,-0.149984,0.539120,-0.744585,0.250130,1.021899,0.266516,0.000303,0.255535,0.974355,0.273300,0.898373,0.242831,0.991079,0.296267,0.915270,0.273795,1.021638,0.212980,0.964553,0.228357,1.100524,0.283516,0.953622,-0.352745,-0.306317,0.574300,-0.672251,0.210315,0.876393,0.411296,0.000702,0.224992,0.855128,0.333876,0.917334,0.202252,0.859216,0.466378,0.871843,0.203700,0.914836,0.433635,0.782225,0.255429,0.974486,0.273691,0.242854,0.991155,0.296000,0.273846,1.021668,0.212800,0.228383,1.100295,0.283592,0.224955,0.855495,0.333935,0.202171,0.859671,0.466660,0.203833,0.913918,0.433250,0.242430,1.154227,0.159135,0.245609,1.224437,0.095436,0.193311,1.250914,0.196097,0.745238,0.944790,-1.221757,1.281847,0.795905,0.187725,0.416365,0.021438,0.606693,,,,,,,,,,,,,,,,,,
122,1.016667,-0.445830,-0.363697,0.387378,-0.720347,0.227215,1.210499,0.151234,0.000118,0.242782,1.154952,0.160639,0.984057,0.245730,1.224715,0.096318,0.990358,0.193134,1.251831,0.196743,0.984972,-0.359026,-0.145225,0.540975,-0.746563,0.250303,1.023946,0.269641,0.000316,0.255576,0.976491,0.277117,0.893495,0.242892,0.993577,0.299827,0.930269,0.274022,1.022850,0.216140,0.952556,0.228720,1.102864,0.285482,0.939352,-0.346453,-0.302183,0.576811,-0.675237,0.210249,0.880833,0.416480,0.000686,0.224824,0.858281,0.339406,0.906765,0.202292,0.864578,0.471857,0.864692,0.203632,0.919641,0.438179,0.748990,0.255342,0.976509,0.277508,0.243025,0.993726,0.299577,0.274122,1.022907,0.215931,0.228710,1.102646,0.285568,0.224783,0.858674,0.339468,0.202208,0.864987,0.472175,0.203772,0.918756,0.437751,0.242774,1.155029,0.160594,0.245718,1.224663,0.096389,0.193153,1.251807,0.196719,0.745225,0.944787,-1.221751,1.281857,0.795878,0.187699,0.416340,0.021509,0.606834,,,,,,,,,,,,,,,,,,
123,1.025000,-0.442510,-0.362136,0.387016,-0.723368,0.227297,1.211121,0.152285,0.000086,0.243058,1.155716,0.162192,0.977638,0.245878,1.224946,0.097293,0.977911,0.192955,1.252702,0.197371,0.990113,-0.353713,-0.141043,0.542030,-0.749131,0.250650,1.026016,0.272656,0.000272,0.255907,0.978674,0.280826,0.885941,0.243217,0.996094,0.303278,0.920275,0.274395,1.024133,0.219188,0.940224,0.229079,1.105163,0.287331,0.941238,-0.340527,-0.298009,0.579638,-0.677682,0.210195,0.885298,0.421647,0.000709,0.224634,0.861494,0.344924,0.899964,0.202327,0.869946,0.477293,0.868836,0.203626,0.924454,0.442724,0.751839,0.255812,0.978789,0.281190,0.243252,0.996136,0.303002,0.274440,1.024140,0.219030,0.229090,1.105007,0.287415,0.224596,0.861888,0.344959,0.202239,0.870387,0.477616,0.203765,0.923533,0.442321,0.243040,1.155774,0.162184,0.245870,1.224927,0.097326,0.192979,1.252663,0.197346,0.745248,0.944810,-1.221762,1.281836,0.795897,0.187720,0.417171,0.020410,0.607574,,,,,,,,,,,,,,,,,,
124,1.033333,-0.438613,-0.360913,0.386707,-0.726511,0.227463,1.211750,0.153239,0.000093,0.243466,1.156511,0.163673,0.984646,0.246052,1.225157,0.098147,0.990278,0.192870,1.253581,0.197899,0.987042,-0.348799,-0.136127,0.543891,-0.750994,0.250824,1.028037,0.275657,0.000246,0.255936,0.980804,0.284521,0.901676,0.243268,0.998584,0.306701,0.929778,0.274629,1.025309,0.222252,0.958876,0.229463,1.107450,0.289153,0.955691,-0.334080,-0.294260,0.582109,-0.680405,0.210117,0.889830,0.426774,0.000707,0.224395,0.864785,0.350417,0.900498,0.202402,0.875385,0.482683,0.861544,0.203556,0.929320,0.447222,0.746304,0.255761,0.980840,0.284894,0.243359,0.998607,0.306491,0.274703,1.025383,0.222058,0.229464,1.107323,0.289205,0.224355,0.865166,0.350468,0.202321,0.875845,0.482950,0.203692,0.928377,0.446861,0.243463,1.156563,0.163634,0.246039,1.225119,0.098210,0.192886,1.253567,0.197874,0.745266,0.944844,-1.221769,1.281854,0.795912,0.187717,0.416397,0.021539,0.606804,,,,,,,,,,,,,,,,,,
125,1.041667,-0.435567,-0.359486,0.387484,-0.728634,0.227621,1.212363,0.154217,0.000073,0.243698,1.157233,0.165099,0.983757,0.246223,1.225359,0.099030,0.981265,0.192941,1.254498,0.198523,0.991883,-0.342835,-0.131445,0.546059,-0.752998,0.251071,1.030159,0.278660,0.000339,0.256058,0.983061,0.288278,0.896700,0.243448,1.001229,0.310175,0.942480,0.274844,1.026511,0.225296,0.944843,0.229931,1.109837,0.290889,0.965585,-0.327977,-0.289595,0.584900,-0.682977,0.209948,0.894449,0.431844,0.000699,0.224133,0.868098,0.355910,0.903365,0.202290,0.880965,0.488001,0.865597,0.203422,0.934285,0.451621,0.745376,0.255784,0.982959,0.288703,0.243649,1.001442,0.309841,0.274932,1.026601,0.225131,0.229912,1.109642,0.290970,0.224093,0.868474,0.355957,0.202211,0.881426,0.488253,0.203556,0.933347,0.451283,0.243696,1.157303,0.165042,0.246228,1.225294,0.099075,0.192938,1.254494,0.198535,0.745240,0.944793,-1.221759,1.281846,0.795867,0.187697,0.416462,0.021644,0.606765,,,,,,,,,,,,,,,,,,
126,1.050000,-0.432488,-0.357512,0.387208,-0.731580,0.227741,1.212988,0.155136,0.000118,0.243962,1.158002,0.166526,0.977317,0.246460,1.225580,0.099895,0.980034,0.192802,1.255382,0.198989,0.996793,-0.337916,-0.127071,0.547532,-0.754901,0.251337,1.032309,0.281579,0.000283,0.256231,0.985339,0.291853,0.871188,0.243640,1.003832,0.313487,0.888912,0.275141,1.027876,0.228288,0.948057,0.230337,1.112187,0.292686,0.946953,-0.322493,-0.284694,0.587325,-0.685563,0.209842,0.899133,0.436846,0.000686,0.224032,0.871540,0.361355,0.904650,0.202169,0.886569,0.493214,0.867269,0.203325,0.939288,0.455969,0.748513,0.256019,0.985259,0.292225,0.243793,1.003993,0.313196,0.275209,1.027955,0.228144,0.230324,1.112032,0.292756,0.223984,0.871953,0.361428,0.202090,0.886981,0.493489,0.203468,0.938366,0.455572,0.243954,1.158094,0.166464,0.246457,1.225510,0.099964,0.192813,1.255361,0.198982,0.745236,0.944790,-1.221755,1.281868,0.795897,0.187695,0.416499,0.021663,0.606693,,,,,,,,,,,,,,,,,,
127,1.058333,-0.429195,-0.355748,0.387205,-0.734375,0.227868,1.213617,0.156028,0.000158,0.244230,1.158780,0.167922,0.972226,0.246661,1.225790,0.100718,0.975433,0.192712,1.256280,0.199443,0.993848,-0.332347,-0.123097,0.548899,-0.757035,0.251568,1.034539,0.284481,0.000284,0.256420,0.987719,0.295436,0.891271,0.243857,1.006538,0.316804,0.908483,0.275341,1.029308,0.231250,0.955437,0.230652,1.114591,0.294436,0.957463,-0.317278,-0.279808,0.589873,-0.687817,0.209688,0.903854,0.441816,0.000708,0.223865,0.875058,0.366773,0.894586,0.201991,0.892190,0.498373,0.874577,0.203209,0.944313,0.460300,0.746511,0.256260,0.987829,0.295742,0.243956,1.006637,0.316535,0.275410,1.029283,0.231109,0.230640,1.114415,0.294548,0.223830,0.875446,0.366778,0.201905,0.892658,0.498660,0.203344,0.943370,0.459973,0.244196,1.158882,0.167906,0.246646,1.225760,0.100780,0.192760,1.256208,0.199397,0.745273,0.944845,-1.221761,1.281846,0.795872,0.187695,,,,,,,,,,,,,,,,,,,,,
128,1.066667,-0.425629,-0.353820,0.388325,-0.736787,0.228015,1.214388,0.156982,0.000087,0.244427,1.159686,0.169416,0.982239,0.246841,1.226050,0.101574,0.990520,0.192776,1.257427,0.199957,0.987389,-0.327284,-0.118651,0.550051,-0.759112,0.251724,1.036878,0.287426,0.000320,0.256510,0.990212,0.299050,0.903837,0.243951,1.009347,0.320137,0.912968,0.275540,1.030863,0.234296,0.954916,0.230894,1.117088,0.296223,0.935961,-0.312024,-0.274414,0.592159,-0.690424,0.209491,0.908611,0.446671,0.000749,0.223744,0.878571,0.372133,0.895779,0.201718,0.897887,0.503405,0.863233,0.203012,0.949373,0.464477,0.726148,0.256343,0.990337,0.299373,0.244051,1.009488,0.319834,0.275618,1.030819,0.234140,0.230878,1.116875,0.296365,0.223697,0.878982,0.372188,0.201639,0.898382,0.503625,0.203156,0.948336,0.464157,0.244406,1.159752,0.169403,0.246838,1.226026,0.101603,0.192799,1.257386,0.199941,0.745257,0.944836,-1.221767,1.281853,0.795872,0.187700,,,,,,,,,,,,,,,,,,,,,
129,1.075000,-0.421808,-0.352434,0.388707,-0.739443,0.228058,1.215088,0.157942,0.000130,0.244628,1.160553,0.170891,0.967063,0.246884,1.226296,0.102440,0.972543,0.192662,1.258416,0.200496,0.993314,-0.322149,-0.113897,0.551284,-0.761139,0.251864,1.039165,0.290403,0.000272,0.256564,0.992667,0.302714,0.911564,0.244008,1.012129,0.323503,0.920037,0.275736,1.032336,0.237397,0.961022,0.231147,1.119527,0.297998,0.947513,-0.306337,-0.268970,0.593789,-0.693705,0.209247,0.913456,0.451453,0.000745,0.223657,0.882155,0.377465,0.887939,0.201398,0.903701,0.508350,0.867066,0.202684,0.954510,0.468543,0.723323,0.256389,0.992701,0.303020,0.244122,1.012270,0.323240,0.275804,1.032349,0.237257,0.231135,1.119343,0.298099,0.223605,0.882596,0.377530,0.201316,0.904167,0.508594,0.202839,0.953475,0.468184,0.244615,1.160661,0.170817,0.246887,1.226213,0.102513,0.192672,1.258391,0.200497,0.745257,0.944822,-1.221760,1.281843,0.795890,0.187709,,,,,,,,,,,,,,,,,,,,,
