Format Version,1.23,Take Name,Take 2019-12-11 12.48.57 PM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-11 12.54.33.632 下午,Total Frames in Take,1445,Total Exported Frames,1445,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
313,2.608333,0.005896,0.163419,0.039448,-0.985750,0.512857,0.085779,0.540311,0.000095,0.505385,0.086635,0.598274,0.990866,0.571569,0.081937,0.530375,0.969999,0.461618,0.088765,0.492283,0.970094,0.009768,0.314230,0.017788,-0.949130,0.406094,0.090997,0.644766,0.000322,0.408627,0.091449,0.693026,0.931383,0.380452,0.092195,0.679829,0.848278,0.464113,0.089811,0.637113,0.963414,0.371182,0.090533,0.569096,0.940399,-0.001289,0.000236,0.000430,-0.999999,0.002562,0.090411,0.012366,0.000081,0.079895,0.093492,-0.013549,0.992856,-0.034144,0.087530,0.057515,0.979640,-0.038066,0.090212,-0.006868,0.983379,0.408380,0.091526,0.693118,0.380862,0.092104,0.679390,0.464140,0.089794,0.637256,0.371023,0.090557,0.569272,0.079888,0.093493,-0.013577,-0.034191,0.087526,0.057581,-0.038011,0.090215,-0.006906,0.505398,0.086634,0.598240,0.571672,0.081930,0.530437,0.461502,0.088772,0.492256,0.437984,0.088488,-0.358143,,,,,,,,,,,,,,,,,,,,,,0.146105,0.059993,0.087779,,,,,,,0.151462,0.102235,0.091562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2.616667,0.006405,0.163613,0.038848,-0.985739,0.512863,0.085726,0.540294,0.000119,0.505370,0.086645,0.598254,0.990866,0.571582,0.081931,0.530383,0.969999,0.461637,0.088601,0.492246,0.970094,0.008874,0.314421,0.017743,-0.949076,0.406073,0.090896,0.644882,0.000391,0.408586,0.091269,0.693144,0.931383,0.380416,0.092019,0.679936,0.848278,0.464096,0.089761,0.637252,0.963414,0.371194,0.090535,0.569197,0.940399,-0.001195,0.000183,0.000451,-0.999999,0.002564,0.090402,0.012365,0.000082,0.079895,0.093474,-0.013559,0.992856,-0.034136,0.087531,0.057519,0.979640,-0.038065,0.090200,-0.006864,0.983379,0.408253,0.091173,0.693537,0.380877,0.092108,0.679393,0.464137,0.089795,0.637257,0.371048,0.090514,0.569316,0.079897,0.093476,-0.013588,-0.034187,0.087527,0.057588,-0.038018,0.090203,-0.006903,0.505395,0.086644,0.598258,0.571673,0.081926,0.530436,0.461521,0.088608,0.492188,0.437987,0.088465,-0.358167,,,,,,,,,,,,,,,,,,,,,,0.146102,0.059989,0.087804,,,,,,,0.153088,0.100679,0.091796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2.625000,0.006426,0.163626,0.038842,-0.985737,0.512868,0.085731,0.540296,0.000117,0.505374,0.086653,0.598255,0.992415,0.571587,0.081936,0.530386,0.974264,0.461643,0.088604,0.492246,0.966649,0.008699,0.314418,0.017854,-0.949077,0.406066,0.090907,0.644870,0.000395,0.408578,0.091261,0.693132,0.868951,0.380409,0.092019,0.679924,0.824192,0.464088,0.089769,0.637240,0.984026,0.371187,0.090580,0.569184,0.952744,-0.001149,0.000180,0.000472,-0.999999,0.002564,0.090408,0.012365,0.000080,0.079894,0.093475,-0.013560,0.992098,-0.034137,0.087543,0.057519,0.978637,-0.038066,0.090206,-0.006864,0.985261,0.408257,0.091176,0.693537,0.380861,0.092094,0.679390,0.464141,0.089800,0.637258,0.371022,0.090562,0.569275,0.079899,0.093476,-0.013591,-0.034190,0.087538,0.057587,-0.038019,0.090209,-0.006900,0.505404,0.086651,0.598259,0.571673,0.081931,0.530443,0.461526,0.088611,0.492184,0.437927,0.089408,-0.359040,,,,,,,,,,,,,,,,,,,,,,0.146090,0.059985,0.087789,,,,,,,0.153069,0.100702,0.091791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2.633333,0.006355,0.163617,0.038830,-0.985739,0.512865,0.085730,0.540293,0.000119,0.505372,0.086644,0.598253,0.993407,0.571585,0.081940,0.530382,0.975168,0.461640,0.088607,0.492245,0.968114,0.008730,0.314432,0.017789,-0.949073,0.406066,0.090903,0.644866,0.000396,0.408578,0.091262,0.693128,0.868307,0.380408,0.092016,0.679919,0.822757,0.464090,0.089771,0.637238,0.985132,0.371190,0.090565,0.569180,0.953107,-0.001164,0.000193,0.000455,-0.999999,0.002574,0.090411,0.012354,0.000062,0.079905,0.093482,-0.013569,0.994991,-0.034128,0.087543,0.057507,0.984466,-0.038056,0.090209,-0.006877,0.987590,0.408256,0.091172,0.693536,0.380863,0.092097,0.679382,0.464136,0.089803,0.637254,0.371028,0.090546,0.569273,0.079901,0.093482,-0.013589,-0.034161,0.087540,0.057559,-0.038018,0.090211,-0.006910,0.505396,0.086642,0.598263,0.571671,0.081935,0.530432,0.461528,0.088614,0.492184,0.437935,0.089409,-0.359017,,,,,,,,,,,,,,,,,,,,,,0.146104,0.059989,0.087798,,,,,,,0.153067,0.100717,0.091789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2.641667,0.008349,0.163842,0.040144,-0.985634,0.512765,0.085961,0.540349,0.000192,0.505255,0.087103,0.598303,0.993407,0.571475,0.081945,0.530472,0.975168,0.461565,0.088835,0.492273,0.968114,0.008813,0.314353,0.017791,-0.949098,0.406066,0.090900,0.644898,0.000386,0.408586,0.091266,0.693160,0.868307,0.380414,0.092019,0.679956,0.822757,0.464088,0.089762,0.637260,0.985132,0.371177,0.090552,0.569218,0.953107,-0.001248,0.000136,0.000433,-0.999999,0.002596,0.090410,0.012340,0.000033,0.079925,0.093488,-0.013591,0.994991,-0.034100,0.087533,0.057497,0.984466,-0.038035,0.090208,-0.006886,0.987590,0.408256,0.091168,0.693538,0.380868,0.092110,0.679389,0.464133,0.089797,0.637266,0.371035,0.090530,0.569370,0.079901,0.093487,-0.013587,-0.034094,0.087532,0.057513,-0.038017,0.090210,-0.006907,0.505168,0.087109,0.598342,0.571671,0.081931,0.530438,0.461461,0.088842,0.492267,0.437932,0.089422,-0.359019,,,,,,,,,,,,,,,,,,,,,,0.147313,0.062296,0.088922,,,,,,,0.153071,0.100722,0.091791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2.650000,0.006611,0.163734,0.038921,-0.985714,0.512849,0.085737,0.540271,0.000086,0.505342,0.086681,0.598229,0.991067,0.571569,0.081927,0.530375,0.971224,0.461634,0.088604,0.492210,0.972202,0.008769,0.314311,0.017678,-0.949115,0.406067,0.090904,0.644897,0.000381,0.408591,0.091270,0.693159,0.873797,0.380418,0.092017,0.679957,0.820837,0.464089,0.089781,0.637254,0.985465,0.371171,0.090549,0.569220,0.948298,-0.000826,0.000264,0.000288,-1.000000,0.002569,0.090419,0.012349,0.000050,0.079903,0.093498,-0.013564,0.995503,-0.034138,0.087569,0.057499,0.987922,-0.038057,0.090190,-0.006887,0.989104,0.408266,0.091184,0.693535,0.380860,0.092096,0.679398,0.464138,0.089812,0.637256,0.371030,0.090531,0.569370,0.079894,0.093498,-0.013580,-0.034165,0.087567,0.057539,-0.038021,0.090192,-0.006911,0.505351,0.086680,0.598194,0.571669,0.081921,0.530432,0.461525,0.088611,0.492189,0.437929,0.089389,-0.359030,,,,,,,,,,,,,,,,,,,,,,0.146107,0.059991,0.087809,,,,,,,0.153055,0.100722,0.091780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2.658333,0.006186,0.163561,0.039473,-0.985724,0.512841,0.085793,0.540294,0.000090,0.505354,0.086684,0.598255,0.991067,0.571555,0.081937,0.530376,0.971224,0.461615,0.088758,0.492251,0.972202,0.008727,0.314446,0.017832,-0.949068,0.406063,0.090901,0.644873,0.000395,0.408573,0.091258,0.693135,0.873797,0.380404,0.092014,0.679925,0.820837,0.464087,0.089764,0.637246,0.985465,0.371189,0.090568,0.569186,0.948298,-0.001024,0.000222,0.000525,-0.999999,0.002570,0.090417,0.012345,0.000051,0.079903,0.093470,-0.013574,0.995503,-0.034134,0.087567,0.057497,0.987922,-0.038058,0.090215,-0.006888,0.989104,0.408252,0.091168,0.693540,0.380860,0.092095,0.679393,0.464134,0.089796,0.637265,0.371026,0.090549,0.569275,0.079896,0.093470,-0.013593,-0.034168,0.087565,0.057535,-0.038017,0.090217,-0.006906,0.505351,0.086684,0.598188,0.571672,0.081930,0.530441,0.461501,0.088766,0.492255,0.437917,0.089396,-0.359020,,,,,,,,,,,,,,,,,,,,,,0.146128,0.060041,0.087801,,,,,,,0.151516,0.102182,0.091563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2.666667,0.005984,0.163387,0.039464,-0.985754,0.512860,0.085782,0.540319,0.000103,0.505392,0.086648,0.598282,0.993386,0.571571,0.081934,0.530379,0.970363,0.461617,0.088763,0.492295,0.968901,0.008717,0.314354,0.017728,-0.949100,0.406061,0.090897,0.644899,0.000383,0.408580,0.091256,0.693161,0.872842,0.380408,0.092006,0.679956,0.820152,0.464083,0.089771,0.637261,0.986240,0.371172,0.090554,0.569218,0.949089,-0.000949,0.000242,0.000458,-0.999999,0.002568,0.090417,0.012348,0.000051,0.079902,0.093475,-0.013568,0.994940,-0.034138,0.087569,0.057499,0.986869,-0.038059,0.090206,-0.006886,0.989657,0.408255,0.091167,0.693542,0.380854,0.092089,0.679397,0.464128,0.089803,0.637263,0.371031,0.090534,0.569364,0.079900,0.093476,-0.013588,-0.034173,0.087566,0.057539,-0.038023,0.090208,-0.006905,0.505406,0.086647,0.598260,0.571673,0.081928,0.530438,0.461499,0.088770,0.492258,0.437919,0.089397,-0.359030,,,,,,,,,,,,,,,,,,,,,,0.146104,0.060001,0.087807,,,,,,,0.153096,0.100642,0.091802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2.675000,0.006155,0.163427,0.039337,-0.985752,0.512857,0.085767,0.540307,0.000108,0.505385,0.086655,0.598270,0.993386,0.571569,0.081927,0.530373,0.970363,0.461617,0.088720,0.492278,0.968901,0.008725,0.314382,0.017666,-0.949092,0.406064,0.090901,0.644906,0.000386,0.408581,0.091263,0.693168,0.872842,0.380410,0.092010,0.679962,0.820152,0.464087,0.089781,0.637271,0.986240,0.371180,0.090549,0.569224,0.949089,-0.000819,0.000249,0.000293,-1.000000,0.002563,0.090422,0.012350,0.000046,0.079896,0.093500,-0.013566,0.994940,-0.034143,0.087574,0.057501,0.986869,-0.038064,0.090193,-0.006885,0.989657,0.408258,0.091169,0.693545,0.380864,0.092096,0.679403,0.464128,0.089815,0.637285,0.371033,0.090529,0.569363,0.079892,0.093500,-0.013582,-0.034171,0.087571,0.057538,-0.038032,0.090195,-0.006905,0.505404,0.086653,0.598243,0.571674,0.081921,0.530439,0.461492,0.088727,0.492240,0.437983,0.088504,-0.358150,,,,,,,,,,,,,,,,,,,,,,0.146106,0.059999,0.087798,,,,,,,0.152990,0.100815,0.091767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2.683333,0.006031,0.163394,0.039466,-0.985753,0.512858,0.085788,0.540313,0.000099,0.505389,0.086661,0.598276,0.991770,0.571569,0.081939,0.530374,0.969447,0.461616,0.088766,0.492288,0.969015,0.008663,0.314478,0.017751,-0.949059,0.406057,0.090903,0.644873,0.000394,0.408564,0.091257,0.693135,0.870163,0.380396,0.092009,0.679924,0.823339,0.464082,0.089777,0.637250,0.985033,0.371188,0.090568,0.569183,0.953216,-0.000768,0.000147,0.000360,-1.000000,0.002553,0.090416,0.012351,0.000037,0.079881,0.093480,-0.013582,0.995202,-0.034144,0.087577,0.057510,0.991417,-0.038079,0.090190,-0.006876,0.995300,0.408248,0.091164,0.693537,0.380853,0.092092,0.679391,0.464125,0.089811,0.637274,0.371024,0.090548,0.569270,0.079896,0.093481,-0.013593,-0.034161,0.087575,0.057540,-0.038078,0.090191,-0.006895,0.505402,0.086660,0.598246,0.571674,0.081933,0.530436,0.461496,0.088773,0.492257,0.437992,0.088484,-0.358154,,,,,,,,,,,,,,,,,,,,,,0.146120,0.060010,0.087804,,,,,,,0.153055,0.100720,0.091799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2.691667,0.005980,0.163399,0.039498,-0.985751,0.512861,0.085786,0.540310,0.000110,0.505392,0.086652,0.598274,0.991770,0.571572,0.081935,0.530372,0.969447,0.461620,0.088771,0.492285,0.969015,0.009875,0.314211,0.017682,-0.949137,0.406097,0.091011,0.644763,0.000316,0.408632,0.091476,0.693023,0.870163,0.380457,0.092214,0.679826,0.823339,0.464115,0.089831,0.637108,0.985033,0.371182,0.090522,0.569095,0.953216,-0.000471,0.000100,0.000176,-1.000000,0.002537,0.090405,0.012360,0.000041,0.079862,0.093483,-0.013581,0.995202,-0.034155,0.087579,0.057524,0.991417,-0.038096,0.090153,-0.006863,0.995300,0.408410,0.091572,0.693075,0.380858,0.092102,0.679398,0.464126,0.089808,0.637274,0.371023,0.090552,0.569277,0.079894,0.093484,-0.013594,-0.034174,0.087578,0.057540,-0.038109,0.090153,-0.006866,0.505403,0.086651,0.598254,0.571682,0.081928,0.530429,0.461499,0.088779,0.492248,0.437928,0.089405,-0.359040,,,,,,,,,,,,,,,,,,,,,,0.146102,0.060003,0.087798,,,,,,,0.153076,0.100680,0.091803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2.700000,0.006235,0.163473,0.039458,-0.985739,0.512845,0.085789,0.540286,0.000098,0.505368,0.086686,0.598248,0.981574,0.571557,0.081933,0.530358,0.966398,0.461610,0.088750,0.492253,0.970706,0.008718,0.314469,0.017781,-0.949061,0.406063,0.090900,0.644875,0.000394,0.408571,0.091258,0.693137,0.870194,0.380402,0.092012,0.679926,0.823292,0.464087,0.089769,0.637251,0.985889,0.371193,0.090563,0.569185,0.953821,-0.000802,0.000195,0.000270,-1.000000,0.002549,0.090422,0.012357,0.000042,0.079879,0.093502,-0.013568,0.995097,-0.034152,0.087574,0.057512,0.989143,-0.038080,0.090191,-0.006874,0.993665,0.408255,0.091166,0.693538,0.380862,0.092094,0.679395,0.464126,0.089802,0.637275,0.371030,0.090543,0.569270,0.079894,0.093503,-0.013581,-0.034172,0.087571,0.057550,-0.038074,0.090192,-0.006898,0.505373,0.086685,0.598175,0.571669,0.081926,0.530432,0.461493,0.088757,0.492255,0.437933,0.089411,-0.359020,,,,,,,,,,,,,,,,,,,,,,0.146036,0.059917,0.087776,,,,,,,0.151527,0.102174,0.091587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2.708333,0.006093,0.163419,0.039242,-0.985757,0.512864,0.085760,0.540308,0.000110,0.505392,0.086640,0.598271,0.981574,0.571577,0.081933,0.530372,0.966398,0.461622,0.088706,0.492280,0.970706,0.008696,0.314284,0.017733,-0.949123,0.406065,0.090904,0.644853,0.000387,0.408592,0.091261,0.693114,0.870194,0.380418,0.092012,0.679914,0.823292,0.464086,0.089779,0.637206,0.985889,0.371165,0.090564,0.569178,0.953821,-0.001003,0.000208,0.000519,-0.999999,0.002567,0.090413,0.012352,0.000062,0.079899,0.093465,-0.013569,0.995097,-0.034136,0.087565,0.057505,0.989143,-0.038062,0.090209,-0.006880,0.993665,0.408262,0.091176,0.693534,0.380860,0.092087,0.679398,0.464131,0.089809,0.637193,0.371025,0.090546,0.569271,0.079899,0.093466,-0.013593,-0.034177,0.087561,0.057555,-0.038021,0.090212,-0.006906,0.505412,0.086639,0.598251,0.571679,0.081927,0.530436,0.461498,0.088714,0.492236,0.437935,0.089440,-0.359026,,,,,,,,,,,,,,,,,,,,,,0.146025,0.059899,0.087756,,,,,,,0.151471,0.102244,0.091552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2.716667,0.006093,0.163359,0.039424,-0.985760,0.512861,0.085776,0.540313,0.000106,0.505397,0.086655,0.598277,0.993510,0.571572,0.081929,0.530371,0.970301,0.461616,0.088744,0.492292,0.968201,0.009734,0.314319,0.017673,-0.949103,0.406091,0.090987,0.644772,0.000319,0.408615,0.091440,0.693032,0.932837,0.380443,0.092179,0.679829,0.847229,0.464111,0.089815,0.637129,0.963042,0.371193,0.090513,0.569095,0.942354,-0.001111,0.000243,0.000574,-0.999999,0.002573,0.090426,0.012348,0.000072,0.079908,0.093475,-0.013568,0.993354,-0.034134,0.087571,0.057497,0.981946,-0.038054,0.090231,-0.006887,0.984860,0.408373,0.091513,0.693123,0.380862,0.092091,0.679393,0.464122,0.089798,0.637276,0.371038,0.090537,0.569264,0.079900,0.093476,-0.013593,-0.034178,0.087568,0.057555,-0.038003,0.090233,-0.006919,0.505414,0.086654,0.598257,0.571674,0.081923,0.530430,0.461495,0.088751,0.492252,0.437923,0.089419,-0.359023,,,,,,,,,,,,,,,,,,,,,,0.148388,0.063161,0.089040,,,,,,,0.153528,0.099797,0.091890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2.725000,0.007979,0.163694,0.039603,-0.985684,0.512821,0.085872,0.540312,0.000122,0.505326,0.086973,0.598268,0.993510,0.571532,0.081932,0.530416,0.970301,0.461604,0.088712,0.492252,0.968201,0.008826,0.314480,0.017795,-0.949056,0.406063,0.090908,0.644874,0.000392,0.408569,0.091275,0.693136,0.932837,0.380401,0.092029,0.679924,0.847229,0.464086,0.089770,0.637251,0.963042,0.371193,0.090559,0.569184,0.942354,-0.001366,0.000323,0.000647,-0.999999,0.002579,0.090447,0.012349,0.000097,0.079918,0.093498,-0.013552,0.993354,-0.034135,0.087575,0.057492,0.981946,-0.038045,0.090268,-0.006892,0.984860,0.408261,0.091189,0.693542,0.380856,0.092106,0.679393,0.464121,0.089802,0.637276,0.371031,0.090540,0.569266,0.079891,0.093499,-0.013579,-0.034183,0.087571,0.057567,-0.037970,0.090272,-0.006940,0.505297,0.086974,0.598258,0.571670,0.081923,0.530438,0.461497,0.088719,0.492240,0.437929,0.089425,-0.359011,,,,,,,,,,,,,,,,,,,,,,0.146090,0.059973,0.087789,,,,,,,0.153079,0.100685,0.091798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.733333,0.008376,0.163512,0.039827,-0.985702,0.512825,0.085926,0.540309,0.000133,0.505353,0.087071,0.598267,0.994135,0.571531,0.081944,0.530392,0.961920,0.461591,0.088762,0.492267,0.965717,0.009911,0.314292,0.017696,-0.949110,0.406098,0.091009,0.644756,0.000314,0.408626,0.091476,0.693017,0.939404,0.380452,0.092216,0.679815,0.851493,0.464118,0.089825,0.637111,0.957011,0.371196,0.090516,0.569082,0.939299,-0.001468,0.000811,0.000811,-0.999998,0.002681,0.090449,0.012290,0.000260,0.080047,0.093480,-0.013536,0.960504,-0.034078,0.087580,0.057396,0.949013,-0.037925,0.090287,-0.006991,0.926883,0.408406,0.091567,0.693065,0.380852,0.092109,0.679389,0.464128,0.089804,0.637281,0.371035,0.090545,0.569262,0.079898,0.093479,-0.013591,-0.034186,0.087570,0.057569,-0.037660,0.090299,-0.007116,0.505344,0.087071,0.598246,0.571674,0.081935,0.530441,0.461456,0.088771,0.492240,0.437928,0.089402,-0.359021,,,,,,,,,,,,,,,,,,,,,,0.147166,0.060877,0.087901,,,,,,,0.151496,0.102220,0.091534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2.741667,0.008629,0.163575,0.039691,-0.985694,0.512835,0.085909,0.540305,0.000123,0.505358,0.087084,0.598262,0.994135,0.571543,0.081933,0.530396,0.961920,0.461605,0.088709,0.492257,0.965717,0.009923,0.314285,0.017606,-0.949113,0.406097,0.091007,0.644758,0.000313,0.408625,0.091479,0.693018,0.939404,0.380452,0.092213,0.679817,0.851493,0.464117,0.089833,0.637112,0.957011,0.371194,0.090503,0.569085,0.939299,-0.002016,0.000867,0.001102,-0.999997,0.002681,0.090474,0.012271,0.000279,0.080051,0.093489,-0.013542,0.960504,-0.034085,0.087577,0.057370,0.949013,-0.037922,0.090357,-0.007014,0.926883,0.408406,0.091583,0.693070,0.380856,0.092093,0.679393,0.464121,0.089808,0.637281,0.371036,0.090535,0.569260,0.079899,0.093487,-0.013589,-0.034180,0.087566,0.057570,-0.037666,0.090371,-0.007175,0.505340,0.087085,0.598248,0.571677,0.081925,0.530431,0.461489,0.088716,0.492236,0.437938,0.089422,-0.359017,,,,,,,,,,,,,,,,,,,,,,0.146138,0.060052,0.087814,,,,,,,0.153050,0.100736,0.091791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2.750000,0.008623,0.163541,0.039642,-0.985702,0.512838,0.085905,0.540298,0.000098,0.505365,0.087079,0.598256,0.991146,0.571545,0.081935,0.530386,0.967158,0.461605,0.088700,0.492254,0.971329,0.008838,0.314525,0.017760,-0.949042,0.406065,0.090904,0.644872,0.000391,0.408567,0.091274,0.693134,0.870824,0.380400,0.092025,0.679920,0.824945,0.464090,0.089769,0.637255,0.987354,0.371203,0.090549,0.569179,0.955571,-0.000633,0.000671,0.000180,-1.000000,0.002670,0.090418,0.012320,0.000205,0.080025,0.093503,-0.013532,0.963300,-0.034073,0.087578,0.057442,0.960717,-0.037940,0.090172,-0.006949,0.936065,0.408256,0.091184,0.693537,0.380861,0.092105,0.679399,0.464119,0.089802,0.637279,0.371043,0.090530,0.569253,0.079888,0.093502,-0.013585,-0.034175,0.087570,0.057560,-0.037695,0.090182,-0.007019,0.505357,0.087079,0.598221,0.571667,0.081927,0.530434,0.461491,0.088707,0.492240,0.437992,0.088477,-0.358158,,,,,,,,,,,,,,,,,,,,,,0.146096,0.060001,0.087785,,,,,,,0.151476,0.102236,0.091561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
